Place,Time,Athlete,Country,Date of Birth,City,Event Date
2039,50.65,Christiane Amertil,BAH,18.08.79,Lausanne,06.07.2004
2039,50.65,Olesya Krasnomovets,RUS,08.07.79,Kazan,09.07.2004
2039,50.65,Natalya Nazarova,RUS,22.05.79,Athínai,24.08.2004
2039,50.65,Christiane Amertil,BAH,18.08.79,Belém,22.05.2005
2039,50.65,Amantle Montsho,BOT,04.07.83,Berlin,15.08.2009
2039,50.65,Amantle Montsho,BOT,04.07.83,Berlin,18.08.2009
2039,50.65,Sanya Richards-Ross,USA,26.02.85,Ostrava,25.05.2012
2039,50.65,Kseniya Ryzhova,RUS,19.04.87,Moskva,15.07.2013
2039,50.65,Francena McCorory,USA,20.10.88,Stockholm,21.08.2014
2039,50.65,Shericka Jackson,JAM,16.07.94,Kingston,27.06.2015
2039,50.65,Phyllis Francis,USA,04.05.92,Gresham,02.07.2017
2039,50.65,Jessica Beard,USA,08.01.89,Des Moines,22.06.2018
2039,50.65,Courtney Okolo,USA,15.03.94,Des Moines,23.06.2018
2039,50.65,Salwa Eid Naser,BRN,23.05.98,Shanghai,18.05.2019
2039,50.65,Athing Mu,USA,08.06.02,College Station,27.05.2021
2039,50.65,Shamier Little,USA,20.03.95,Memphis,15.08.2021
2039,50.65,Charokee Young,JAM,21.08.00,Eugene,11.06.2022
2039,50.65,Anna Kielbasinska,POL,26.06.90,Eugene,20.07.2022
2077,50.66,Irina Nazarova,RUS,31.07.57,Moskva,11.06.1980
2077,50.66,Dagmar Neubauer,GER,03.06.62,Erfurt,30.05.1982
2077,50.66,Rosalyn Bryant,USA,07.01.56,Helsinki,10.08.1983
2077,50.66,Diane Dixon,USA,23.09.64,Köln,17.08.1986
2077,50.66,Petra Schersing,GER,18.07.65,Bruxelles,05.09.1986
2077,50.66A,Olga Nazarova II,RUS,01.06.65,Tsakhadzor,22.05.1987
2077,50.66,Olga Nazarova II,RUS,01.06.65,Moskva,06.08.1988
2077,50.66,Ana Fidelia Quirot,CUB,23.03.63,Milano,05.06.1990
2077,50.66,Olga Nazarova II,RUS,01.06.65,Moskva,10.06.1991
2077,50.66,Lillie Leatherwood,USA,06.07.64,Villeneuve d'Ascq,01.07.1991
2077,50.66,Ximena Restrepo,COL,10.03.69,Tokyo,25.08.1991
2077,50.66,Charity Opara,NGR,20.05.72,Lagos,14.03.1992
2077,50.66,Kendra Mackey,USA,14.01.69,New Orleans,20.06.1992
2077,50.66,Sandie Richards,JAM,06.11.68,Nice,15.07.1992
2077,50.66,Jearl Miles-Clark,USA,04.09.66,Athínai,02.08.1997
2077,50.66,Helena Fuchsová,CZE,03.06.65,Athínai,04.08.1997
2077,50.66,Helena Fuchsová,CZE,03.06.65,Monaco,16.08.1997
2077,50.66,Cathy Freeman,AUS,16.02.73,Gateshead,27.06.1999
2077,50.66,Svetlana Pospelova,RUS,24.12.79,Zagreb,03.07.2000
2077,50.66,Lorraine Fenton,JAM,08.09.73,Sydney,23.09.2000
2077,50.66,Michelle Collins,USA,12.02.71,Sevilla,08.06.2001
2077,50.66,Dee Dee Trotter,USA,08.12.82,Sacramento,14.06.2003
2077,50.66,Nadia Davy,JAM,24.12.80,Sacramento,14.06.2003
2077,50.66,Tonique Williams-Darling,BAH,17.01.76,London,08.08.2003
2077,50.66,Sanya Richards-Ross,USA,26.02.85,College Station,29.05.2004
2077,50.66,Irina Rosikhina,RUS,11.05.75,Tula,30.07.2004
2077,50.66,Novlene Williams-Mills,JAM,26.04.82,Carson,20.05.2007
2077,50.66,Novlene Williams-Mills,JAM,26.04.82,Bruxelles,14.09.2007
2077,50.66,Debbie Dunn,USA,26.03.78,Saint-Denis,17.07.2009
2077,50.66,Debbie Dunn,USA,26.03.78,Gateshead,10.07.2010
2077,50.66,Francena McCorory,USA,20.10.88,Stockholm,06.08.2010
2077,50.66,Sanya Richards-Ross,USA,26.02.85,Daegu,28.08.2011
2077,50.66,Antonina Krivoshapka,RUS,21.07.87,Daegu,29.08.2011
2077,50.66,Shaunae Miller-Uibo,BAH,15.04.94,New York City,13.06.2015
2077,50.66,Christine Day,JAM,23.08.86,Monaco,17.07.2015
2077,50.66,Kendall Ellis,USA,08.03.96,Eugene,14.05.2017
2077,50.66,Phyllis Francis,USA,04.05.92,Kingston,20.05.2017
2077,50.66,Courtney Okolo,USA,15.03.94,Birmingham,20.08.2017
2077,50.66A,Amantle Montsho,BOT,04.07.83,Johannesburg,01.03.2018
2077,50.66,Chrisann Gordon,JAM,18.09.94,Baie-Mahault,18.05.2019
2077,50.66,Allyson Felix,USA,18.11.85,Jacksonville,31.05.2021
2077,50.66,Marileidy Paulino,DOM,25.10.96,Montreuil,01.06.2021
2077,50.66,Stacey-Ann Williams,JAM,08.03.99,Fayetteville,28.05.2022
2120,50.67,Ellen Streidt,GDR,27.07.52,Dresden,19.05.1976
2120,50.67,Riitta Salin,FIN,16.10.50,Turku,04.07.1976
2120,50.67,Lyudmila Belova,RUS,23.11.58,Leningrad,26.07.1983
2120,50.67,Liliya Novoseltsova,RUS,05.09.62,Praha,17.08.1984
2120,50.67,Petra Schersing,GER,18.07.65,Neubrandenburg,07.06.1985
2120,50.67,Petra Schersing,GER,18.07.65,Jena,28.06.1986
2120,50.67,Petra Schersing,GER,18.07.65,Neubrandenburg,11.06.1987
2120,50.67,Ana Fidelia Quirot,CUB,23.03.63,La Habana,05.08.1988
2120,50.67,Grit Breuer,GER,16.02.72,Barcelona,10.09.1989
2120,50.67,Sandie Richards,JAM,06.11.68,Monaco,11.08.1992
2120,50.67,Shanelle Porter,USA,20.01.72,Padova,07.07.1996
2120,50.67A,Cathy Freeman,AUS,16.02.73,Pretoria,02.04.1997
2120,50.67,Tracy Barnes,JAM,28.06.75,Kingston,27.06.1998
2120,50.67,Olga Kotlyarova,RUS,12.04.76,Moskva,01.08.1998
2120,50.67,Uta Rohländer-Fromm,GER,30.06.69,Monaco,08.08.1998
2120,50.67,Michelle Collins,USA,12.02.71,Sevilla,24.08.1999
2120,50.67,Grit Breuer,GER,16.02.72,Sevilla,26.08.1999
2120,50.67,Lorraine Fenton,JAM,08.09.73,Leverkusen,05.09.1999
2120,50.67,Anna Tkach,RUS,17.04.75,Tula,22.07.2000
2120,50.67,Katharine Merry,GBR,21.09.74,London,22.07.2001
2120,50.67,Oleysa Zykina,RUS,07.10.80,Saint-Denis,05.07.2002
2120,50.67,Oleysa Zykina,RUS,07.10.80,Madrid,20.09.2002
2120,50.67,Oleysa Zykina,RUS,07.10.80,Tula,07.08.2003
2120,50.67,Ami Mbacké Thiam,SEN,10.11.76,Berlin,10.08.2003
2120,50.67,Oleysa Zykina,RUS,07.10.80,Zürich,15.08.2003
2120,50.67,Natalya Nazarova,RUS,22.05.79,Tula,29.07.2004
2120,50.67,Monique Hennagan,USA,26.05.76,New York City,11.06.2005
2120,50.67,Natalya Antyukh,RUS,26.06.81,Firenze,18.06.2005
2120,50.67,Monique Hennagan,USA,26.05.76,Saint-Denis,01.07.2005
2120,50.67,Christiane Amertil,BAH,18.08.79,Sheffield,21.08.2005
2120,50.67,Kseniya Aksyonova,RUS,14.01.88,Yerino,11.06.2010
2120,50.67,Rosemarie Whyte,JAM,08.09.86,Lausanne,08.07.2010
2120,50.67,Kseniya Ryzhova,RUS,19.04.87,Cheboksary,22.07.2011
2120,50.67,Christine Ohuruogu,GBR,17.05.84,Birmingham,26.08.2012
2120,50.67,Natasha Hastings,USA,23.07.86,Des Moines,21.06.2013
2120,50.67,Natasha Hastings,USA,23.07.86,Eugene,31.05.2014
2120,50.67,Stephenie Ann McPherson,JAM,25.11.88,Glasgow,29.07.2014
2120,50.67,Natasha Hastings,USA,23.07.86,Roma,04.06.2015
2120,50.67,Phyllis Francis,USA,04.05.92,Eugene,27.06.2015
2120,50.67,Francena McCorory,USA,20.10.88,London,24.07.2015
2120,50.67,Novlene Williams-Mills,JAM,26.04.82,London,07.08.2017
2120,50.67,Lynna Irby-Jackson,USA,06.12.98,Eugene,25.06.2022
2120,50.67,Mary Moraa,KEN,15.06.00,Bruxelles,02.09.2022
2163,50.68,Petra Schersing,GER,18.07.65,Erfurt,01.06.1986
2163,50.68,Lillie Leatherwood,USA,06.07.64,Indianapolis,18.07.1988
2163,50.68,Grit Breuer,GER,16.02.72,Dresden,18.08.1990
2163,50.68,Maicel Malone,USA,12.06.69,Villeneuve d'Ascq,01.07.1991
2163,50.68,Lillie Leatherwood,USA,06.07.64,Tokyo,26.08.1991
2163,50.68,Olga Bryzgina,UKR,30.06.63,Barcelona,02.08.1992
2163,50.68,Jearl Miles-Clark,USA,04.09.66,New York City,22.05.1994
2163,50.68,Fatima Yusuf,NGR,02.05.71,Roma,05.06.1996
2163,50.68,Charity Opara,NGR,20.05.72,Lausanne,02.07.1997
2163,50.68,Sandie Richards,JAM,06.11.68,Lausanne,02.07.1997
2163,50.68,Pauline Davis-Thompson,BAH,09.07.66,Athínai,04.08.1997
2163,50.68,Charity Opara,NGR,20.05.72,Lausanne,25.08.1998
2163,50.68,Jearl Miles-Clark,USA,04.09.66,Raleigh,12.06.1999
2163,50.68,Heidi Seyerling,RSA,19.08.76,Stellenbosch,30.03.2001
2163,50.68,Ana Guevara,MEX,04.03.77,Saint-Denis,25.08.2003
2163,50.68,Tatyana Roslanova,KAZ,28.09.80,Almaty,05.06.2004
2163,50.68,Sanya Richards-Ross,USA,26.02.85,Austin,12.06.2004
2163,50.68,Olesya Krasnomovets,RUS,08.07.79,Roma,02.07.2004
2163,50.68,Ana Guevara,MEX,04.03.77,London,22.07.2005
2163,50.68,Nicola Sanders,GBR,23.06.82,London,28.07.2006
2163,50.68,Christiane Amertil,BAH,18.08.79,Yokohama,24.09.2006
2163,50.68A,Ana Guevara,MEX,04.03.77,Toluca,04.03.2007
2163,50.68,Sanya Richards-Ross,USA,26.02.85,Indianapolis,23.06.2007
2163,50.68,Anastasiya Kapachinskaya,RUS,21.11.79,Kazan,17.07.2008
2163,50.68,Rosemarie Whyte,JAM,08.09.86,Beijing,19.08.2008
2163,50.68,Natasha Hastings,USA,23.07.86,London,27.07.2013
2163,50.68,Francena McCorory,USA,20.10.88,Moskva,12.08.2013
2163,50.68,Natasha Hastings,USA,23.07.86,Sacramento,27.06.2014
2163,50.68,Novlene Williams-Mills,JAM,26.04.82,Saint-Denis,05.07.2014
2163,50.68,Jessica Beard,USA,08.01.89,Eugene,26.06.2015
2163,50.68,Shakima Wimbley,USA,23.04.95,Eugene,10.06.2017
2163,50.68,Stephenie Ann McPherson,JAM,25.11.88,Kingston,24.06.2017
2163,50.68,Tovea Jenkins,JAM,27.10.92,Kingston,27.06.2021
2163,50.68,Kennedy Simon,USA,12.02.00,College Station,02.04.2022
2163,50.68,Kennedy Simon,USA,12.02.00,Lubbock,15.05.2022
2198,50.69,Ellen Streidt,GDR,27.07.52,Roma,04.09.1974
2198,50.69,Kirsten Emmelmann,GDR,19.04.61,Karl-Marx-Stadt,20.05.1984
2198,50.69,Irina Nazarova,RUS,31.07.57,Kyiv,22.06.1984
2198,50.69,Ana Fidelia Quirot,CUB,23.03.63,La Habana,04.08.1991
2198,50.69,Sandra Myers,ESP,04.01.61,Soria,10.08.1991
2198,50.69,Sandie Richards,JAM,06.11.68,Indianapolis,10.06.1992
2198,50.69,Olga Nazarova II,RUS,01.06.65,Monaco,11.08.1992
2198,50.69,Sandie Richards,JAM,06.11.68,Victoria,23.08.1994
2198,50.69,Falilat Ogunkoya,NGR,05.12.68,Rio de Janeiro,05.05.1996
2198,50.69,Juliet Campbell,JAM,17.03.70,Roma,05.06.1996
2198,50.69,Lorraine Fenton,JAM,08.09.73,Torino,24.06.1997
2198,50.69,Helena Fuchsová,CZE,03.06.65,Athínai,03.08.1997
2198,50.69,Kim Graham,USA,26.03.71,New Orleans,21.06.1998
2198,50.69,Ionela Târlea,ROU,09.02.76,Paris,19.06.1999
2198,50.69,Anna Tkach,RUS,17.04.75,Moskva,11.07.2000
2198,50.69,Mireille Nguimgo,CMR,07.11.76,La Chaux-de-Fonds,13.08.2000
2198,50.69,Lorraine Fenton,JAM,08.09.73,Kingston,23.06.2001
2198,50.69,Sanya Richards-Ross,USA,26.02.85,Palo Alto,22.06.2002
2198,50.69,Oleysa Zykina,RUS,07.10.80,Tula,08.08.2003
2198,50.69,Dee Dee Trotter,USA,08.12.82,Oxford MS,16.05.2004
2198,50.69,Christiane Amertil,BAH,18.08.79,Berlin,12.09.2004
2198,50.69,Ami Mbacké Thiam,SEN,10.11.76,Monaco,10.09.2005
2198,50.69,Ilona Usovich,BLR,14.11.82,Göteborg,10.08.2006
2198,50.69,Lyudmila Litvinova,RUS,08.06.85,Zhukovskiy,15.06.2008
2198,50.69,Shericka Williams,JAM,17.09.85,Kingston,28.06.2008
2198,50.69,Novlene Williams-Mills,JAM,26.04.82,Zürich,28.08.2009
2198,50.69,Francena McCorory,USA,20.10.88,Eugene,11.06.2010
2198,50.69,Antonina Yefremova,UKR,19.07.81,Yalta,31.05.2011
2198,50.69,Christine Ohuruogu,GBR,17.05.84,New York City,09.06.2012
2198,50.69,Stephenie Ann McPherson,JAM,25.11.88,Kingston,25.05.2013
2198,50.69,Kseniya Ryzhova,RUS,19.04.87,Moskva,10.08.2013
2198,50.69,Stephenie Ann McPherson,JAM,25.11.88,Glasgow,28.07.2014
2198,50.69,Stephenie Ann McPherson,JAM,25.11.88,Rovereto,02.09.2014
2198,50.69,Stephenie Ann McPherson,JAM,25.11.88,Rio de Janeiro,15.08.2016
2198,50.69,Sharrika Barnett,USA,16.04.97,Knoxville,13.05.2018
2198,50.69,Stephenie Ann McPherson,JAM,25.11.88,Roma,31.05.2018
2198,50.69,Aminatou Seyni,NIG,24.10.96,Rovereto,23.08.2018
2198,50.69,Shericka Jackson,JAM,16.07.94,Kingston,22.06.2019
2198,50.69,Shericka Jackson,JAM,16.07.94,London,20.07.2019
2198,50.69,Kennedy Simon,USA,12.02.00,Eugene,11.06.2022
2238,50.70,Christina Lathan,GDR,28.02.58,Karl-Marx-Stadt,12.08.1979
2238,50.70,Gabriele Kotte,GDR,12.12.58,Karl-Marx-Stadt,12.08.1979
2238,50.70,Christina Lathan,GDR,28.02.58,Cottbus,17.07.1980
2238,50.70,Valerie Brisco,USA,06.07.60,Los Angeles,18.06.1984
2238,50.70,Genowefa Blaszak,POL,22.08.57,Berlin,15.08.1986
2238,50.70,Lillie Leatherwood,USA,06.07.64,Tampa,18.06.1988
2238,50.70,Charmaine Crooks,CAN,08.08.62,Rovereto,21.08.1990
2238,50.70,Fatima Yusuf,NGR,02.05.71,Padova,16.09.1990
2238,50.70,Rochelle Stevens,USA,08.09.66,Barcelona,02.08.1992
2238,50.70,Jearl Miles-Clark,USA,04.09.66,Torino,04.09.1992
2238,50.70,Jillian Richardson,CAN,10.03.65,Rieti,06.09.1992
2238,50.70,Jearl Miles-Clark,USA,04.09.66,Pau,26.06.1993
2238,50.70,Fatima Yusuf,NGR,02.05.71,Göteborg,08.08.1995
2238,50.70,Ionela Târlea,ROU,09.02.76,Villeneuve d'Ascq,13.06.1999
2238,50.70,Ana Guevara,MEX,04.03.77,Sevilla,24.08.1999
2238,50.70,Antonina Yefremova,UKR,19.07.81,Annecy,22.06.2002
2238,50.70,Grit Breuer,GER,16.02.72,München,08.08.2002
2238,50.70,Jearl Miles-Clark,USA,04.09.66,Bruxelles,30.08.2002
2238,50.70,Svetlana Pospelova,RUS,24.12.79,Luzern,25.06.2003
2238,50.70,Dee Dee Trotter,USA,08.12.82,Indianapolis,22.06.2007
2238,50.70,Nicola Sanders,GBR,23.06.82,Berlin,16.09.2007
2238,50.70,Novlene Williams-Mills,JAM,26.04.82,New York City,31.05.2008
2238,50.70,Shericka Williams,JAM,17.09.85,Split,04.09.2010
2238,50.70,Francena McCorory,USA,20.10.88,Roma,26.05.2011
2238,50.70,Debbie Dunn,USA,26.03.78,Eugene,25.06.2011
2238,50.70,Shaunae Miller-Uibo,BAH,15.04.94,Eugene,07.06.2013
2238,50.70,Amantle Montsho,BOT,04.07.83,Saint-Denis,05.07.2014
2238,50.70,Antonina Krivoshapka,RUS,21.07.87,Cheboksary,21.06.2016
2238,50.70,Shericka Jackson,JAM,16.07.94,London,07.08.2017
2238,50.70,Stephenie Ann McPherson,JAM,25.11.88,Ad-Dawhah,01.10.2019
2238,50.70,Wadeline Jonathas,USA,19.02.98,Székesfehérvár,06.07.2021
2238,50.70,Léa Sprunger,SUI,05.03.90,La Chaux-de-Fonds,14.08.2021
2238,50.70,Natalia Kaczmarek,POL,17.01.98,Chorzów,05.09.2021
2238,50.70,Rhasidat Adeleke,IRL,29.08.02,Lubbock,15.05.2022
2238,50.70,Stacey-Ann Williams,JAM,08.03.99,Fayetteville,26.05.2022
2273,50.71,Brigitte Rohde,GDR,08.10.54,Dresden,19.05.1976
2273,50.71,Brigitte Rohde,GDR,08.10.54,Karl-Marx-Stadt,06.08.1976
2273,50.71,Christina Lathan,GDR,28.02.58,Vilnius,24.06.1978
2273,50.71,Irina Baskakova,RUS,25.08.56,Kyiv,22.06.1984
2273,50.71,Olga Bryzgina,UKR,30.06.63,Moskva,04.08.1984
2273,50.71,Mariya Pinigina,UKR,09.02.58,Donetsk,07.09.1984
2273,50.71,Dagmar Neubauer,GER,03.06.62,Berlin,22.09.1985
2273,50.71,Diane Dixon,USA,23.09.64,Nice,15.07.1986
2273,50.71,Petra Schersing,GER,18.07.65,Roma,10.09.1986
2273,50.71,Valerie Brisco,USA,06.07.60,Westwood,16.05.1987
2273,50.71,Vineta Ikauniece,LAT,04.12.62,Moskva,04.09.1988
2273,50.71,Ana Fidelia Quirot,CUB,23.03.63,Duisburg,12.06.1991
2273,50.71,Rochelle Stevens,USA,08.09.66,Lausanne,10.07.1991
2273,50.71,Fatima Yusuf,NGR,02.05.71,Al Qâhirah,23.09.1991
2273,50.71,Dannette Young,USA,06.10.64,New Orleans,22.06.1992
2273,50.71,Ximena Restrepo,COL,10.03.69,Nice,15.07.1992
2273,50.71,Natasha Kaiser-Brown,USA,14.05.67,Barcelona,02.08.1992
2273,50.71,Jillian Richardson,CAN,10.03.65,Monaco,11.08.1992
2273,50.71,Maicel Malone,USA,12.06.69,Durham,12.08.1994
2273,50.71,Grit Breuer,GER,16.02.72,Atlanta,29.07.1996
2273,50.71,Allison Curbishley,GBR,03.06.76,Kuala Lumpur,18.09.1998
2273,50.71,Helena Fuchsová,CZE,03.06.65,Ostrava,01.06.2000
2273,50.71,Lorraine Fenton,JAM,08.09.73,Bruxelles,25.08.2000
2273,50.71,Sandie Richards,JAM,06.11.68,Athínai,11.06.2001
2273,50.71,Grit Breuer,GER,16.02.72,Edmonton,05.08.2001
2273,50.71,Mireille Nguimgo,CMR,07.11.76,Edmonton,06.08.2001
2273,50.71,Lorraine Fenton,JAM,08.09.73,Kingston,21.06.2003
2273,50.71,Olga Kotlyarova,RUS,12.04.76,Tula,31.07.2004
2273,50.71,Monique Hennagan,USA,26.05.76,Eugene,04.06.2005
2273,50.71,Monique Henderson,USA,18.02.83,Indianapolis,24.06.2006
2273,50.71,Novlene Williams-Mills,JAM,26.04.82,Lausanne,10.07.2007
2273,50.71,Tatyana Veshkurova,RUS,23.09.81,Osaka,27.08.2007
2273,50.71,Nicola Sanders,GBR,23.06.82,Beijing,17.08.2008
2273,50.71,Amantle Montsho,BOT,04.07.83,Oslo,03.07.2009
2273,50.71,Ami Mbacké Thiam,SEN,10.11.76,Roma,10.07.2009
2273,50.71,Aliann Pompey,GUY,09.03.78,Berlin,16.08.2009
2273,50.71,Shericka Williams,JAM,17.09.85,Stockholm,06.08.2010
2273,50.71,Novlene Williams-Mills,JAM,26.04.82,Kingston,07.05.2011
2273,50.71,Kaliese Spencer,JAM,06.04.87,Kingston,25.06.2011
2273,50.71,Patricia Hall,JAM,16.10.82,Oslo,07.06.2012
2273,50.71,Tatyana Firova,RUS,10.10.82,Moskva,24.07.2013
2273,50.71,Patience Okon George,NGR,25.11.91,Brazzaville,15.09.2015
2273,50.71,Phyllis Francis,USA,04.05.92,Georgetown,14.05.2016
2273,50.71,Daina Harper,USA,26.05.95,Sacramento,23.06.2017
2273,50.71,Quanera Hayes,USA,07.03.92,London,07.08.2017
2273,50.71,Marileidy Paulino,DOM,25.10.96,Savona,13.05.2021
2273,50.71,Allyson Felix,USA,18.11.85,Chorzów,05.06.2022
2273,50.71,Alexis Holmes,USA,28.01.00,Eugene,11.06.2022
2273,50.71,Jermaisha Arnold,USA,05.02.02,Gainesville,01.04.2023
2322,50.72,Marita Koch,GDR,18.02.57,Leipzig,01.07.1978
2322,50.72,Valerie Brisco,USA,06.07.60,Stockholm,01.07.1986
2322,50.72,Lillie Leatherwood,USA,06.07.64,Nice,15.07.1986
2322,50.72,Diane Dixon,USA,23.09.64,Zürich,13.08.1986
2322,50.72,Denean Hill,USA,05.10.64,Indianapolis,13.08.1987
2322,50.72,Ana Fidelia Quirot,CUB,23.03.63,Rieti,08.09.1987
2322,50.72,Grace Jackson,JAM,14.06.61,Walnut,24.04.1988
2322,50.72,Diane Dixon,USA,23.09.64,Seoul,26.09.1988
2322,50.72,Falilat Ogunkoya,NGR,05.12.68,Göteborg,05.08.1995
2322,50.72,Juliet Campbell,JAM,17.03.70,Milano,07.09.1996
2322,50.72,Ionela Târlea,ROU,09.02.76,Bratislava,09.06.1998
2322,50.72,Charity Opara,NGR,20.05.72,Thessaloníki,27.07.1998
2322,50.72,Olga Kotlyarova,RUS,12.04.76,Sevilla,26.08.1999
2322,50.72,Katharine Merry,GBR,21.09.74,Helsinki,15.06.2000
2322,50.72,Lorraine Fenton,JAM,08.09.73,Kingston,22.07.2000
2322,50.72,Olga Zaytseva,RUS,10.11.84,Erfurt,16.07.2005
2322,50.72,Natasha Hastings,USA,23.07.86,Indianapolis,22.06.2007
2322,50.72,Shericka Williams,JAM,17.09.85,Eugene,07.06.2009
2322,50.72,Ami Mbacké Thiam,SEN,10.11.76,Athínai,13.07.2009
2322,50.72,Novlene Williams-Mills,JAM,26.04.82,Bruxelles,16.09.2011
2322,50.72,Natasha Hastings,USA,23.07.86,Ponce,12.05.2012
2322,50.72,Kseniya Ryzhova,RUS,19.04.87,Moskva,24.07.2013
2322,50.72,Shericka Jackson,JAM,16.07.94,Kingston,11.06.2016
2322,50.72,Oluwakemi Adekoya,BRN,16.01.93,Rio de Janeiro,13.08.2016
2322,50.72,Courtney Okolo,USA,15.03.94,Kingston,10.06.2017
2322,50.72,Jaide Stepter Baynes,USA,25.04.94,Kingston,19.05.2018
2322,50.72,Natalia Kaczmarek,POL,17.01.98,Poznan,25.06.2021
2322,50.72,Cynthia Bolingo,BEL,12.01.93,Heusden-Zolder,03.07.2021
2322,50.72,Victoria Ohuruogu,GBR,28.02.93,Birmingham,07.08.2022
2351,50.73,Doris Maletzki,GDR,11.06.52,Dresden,09.05.1976
2351,50.73,Sabine Busch,GER,21.11.62,Bratislava,03.06.1983
2351,50.73,Olga Nazarova II,RUS,01.06.65,Tallinn,04.07.1988
2351,50.73,Ana Fidelia Quirot,CUB,23.03.63,Duisburg,27.08.1989
2351,50.73,Natasha Kaiser-Brown,USA,14.05.67,Knoxville,17.06.1994
2351,50.73,Natasha Kaiser-Brown,USA,14.05.67,Sankt Peterburg,26.07.1994
2351,50.73,Gwen Torrence,USA,12.06.65,Knoxville,07.04.1995
2351,50.73A,Adri Schoeman,RSA,13.07.70,Johannesburg,14.04.1996
2351,50.73,Allison Curbishley,GBR,03.06.76,Glasgow,30.08.1998
2351,50.73,Falilat Ogunkoya,NGR,05.12.68,Gateshead,27.06.1999
2351,50.73A,Claudine Komgang,CMR,21.02.74,Ciudad de México,01.07.2000
2351,50.73,Yulia Sotnikova,RUS,18.11.70,Tula,23.07.2000
2351,50.73,Oleysa Zykina,RUS,07.10.80,Luzern,26.06.2002
2351,50.73,Christine Ohuruogu,GBR,17.05.84,Erfurt,16.07.2005
2351,50.73,Dee Dee Trotter,USA,08.12.82,Helsinki,08.08.2005
2351,50.73,Oleysa Zykina,RUS,07.10.80,Helsinki,08.08.2005
2351,50.73,Monique Henderson,USA,18.02.83,Helsinki,08.08.2005
2351,50.73,Joane Cuddihy,IRL,11.05.84,Osaka,27.08.2007
2351,50.73,Mary Wineberg,USA,03.01.80,Stuttgart,23.09.2007
2351,50.73,Shericka Williams,JAM,17.09.85,Zürich,19.08.2010
2351,50.73,Natalya Antyukh,RUS,26.06.81,Moskva,06.08.2011
2351,50.73,Novlene Williams-Mills,JAM,26.04.82,Georgetown,08.05.2013
2351,50.73,Amantle Montsho,BOT,04.07.83,Eugene,31.05.2014
2351,50.73,Novlene Williams-Mills,JAM,26.04.82,Glasgow,28.07.2014
2351,50.73,Francena McCorory,USA,20.10.88,Kingston,09.05.2015
2351,50.73,Francena McCorory,USA,20.10.88,Baie-Mahault,14.05.2016
2351,50.73,Libania Grenot,ITA,12.07.83,Amsterdam,08.07.2016
2351,50.73,Francena McCorory,USA,20.10.88,London,22.07.2016
2351,50.73,Shericka Jackson,JAM,16.07.94,Bruxelles,09.09.2016
2351,50.73,Shericka Jackson,JAM,16.07.94,Lima,08.08.2019
2351,50.73,Fiordaliza Cofil,DOM,27.10.00,Zagreb,11.09.2022
2351,50.73,Shamier Little,USA,20.03.95,Miramar,08.04.2023
2351,50.73,Nickisha Pryce,JAM,07.03.01,Sacramento,25.05.2023
2384,50.74,Marita Koch,GDR,18.02.57,Karl-Marx-Stadt,30.05.1976
2384,50.74,Brigitte Rohde,GDR,08.10.54,Potsdam,29.07.1979
2384,50.74,Dagmar Neubauer,GER,03.06.62,Dresden,02.07.1982
2384,50.74,Kathy Cook,GBR,03.05.60,London,13.07.1984
2384,50.74,Lillie Leatherwood,USA,06.07.64,Los Angeles,06.06.1985
2384,50.74,Tatána Kocembová,CZE,02.05.62,Byrkjelo,07.07.1985
2384,50.74,Petra Schersing,GER,18.07.65,Berlin,22.09.1985
2384,50.74,Marita Koch,GDR,18.02.57,Stuttgart,27.08.1986
2384,50.74,Tatyana Alekseyeva,RUS,07.10.63,Sochi,13.05.1989
2384,50.74,Lillie Leatherwood,USA,06.07.64,New York City,14.06.1991
2384,50.74,Sandie Richards,JAM,06.11.68,Atlanta,28.07.1996
2384,50.74,Maicel Malone,USA,12.06.69,Indianapolis,14.06.1997
2384,50.74,Lorraine Fenton,JAM,08.09.73,Monaco,08.08.1998
2384,50.74,Suziann Reid,USA,14.01.77,Lausanne,02.07.1999
2384,50.74,Monique Henderson,USA,18.02.83,Norwalk,03.06.2000
2384,50.74,Svetlana Goncharenko,RUS,26.05.71,Dortmund,08.07.2000
2384,50.74,Oleysa Zykina,RUS,07.10.80,Tula,22.07.2000
2384,50.74,Cathy Freeman,AUS,16.02.73,Oslo,25.07.2000
2384,50.74,Anastasiya Kapachinskaya,RUS,21.11.79,Luzern,25.06.2003
2384,50.74,Natalya Nazarova,RUS,22.05.79,Tula,08.08.2003
2384,50.74,Monique Hennagan,USA,26.05.76,Burnaby,01.07.2004
2384,50.74,Antonina Yefremova,UKR,19.07.81,Yalta,04.07.2004
2384,50.74,Nicola Sanders,GBR,23.06.82,Manchester,16.07.2006
2384,50.74,Ilona Usovich,BLR,14.11.82,Göteborg,09.08.2006
2384,50.74,Sanya Richards-Ross,USA,26.02.85,Eugene,10.06.2007
2384,50.74,Mary Wineberg,USA,03.01.80,Stockholm,07.08.2007
2384,50.74,Tatyana Veshkurova,RUS,23.09.81,Kazan,18.07.2008
2384,50.74,Amantle Montsho,BOT,04.07.83,Stockholm,06.08.2010
2384,50.74,Kseniya Ryzhova,RUS,19.04.87,Cheboksary,21.07.2011
2384,50.74,Stephenie Ann McPherson,JAM,25.11.88,Kingston,13.04.2013
