Place,Time,Athlete,Country,Date of Birth,City,Event Date
375,44.38,Iwan Thomas,GBR,05.01.74,Monaco,08.08.1998
375,44.38,LaShawn Merritt,USA,27.06.86,Monaco,25.07.2007
375,44.38,Angelo Taylor,USA,29.12.78,Lausanne,02.09.2008
375,44.38,Wayde van Niekerk,RSA,15.07.92,New York City,14.06.2014
375,44.38,Bralon Taplin,GRN,08.05.92,Monaco,15.07.2016
375,44.38,Trevor Stewart,USA,20.05.97,Greensboro,04.05.2019
375,44.38,Patrick Blake Leeper,USA,31.08.89,Des Moines,26.07.2019
375,44.38,Matthew Hudson-Smith,GBR,26.10.94,Eugene,20.07.2022
375,44.38,Kirani James,GRN,01.09.92,Bellinzona,12.09.2022
375,44.38,Wayde van Niekerk,RSA,15.07.92,Oslo,15.06.2023
389,44.39,Michael Johnson,USA,13.09.67,Stuttgart,16.08.1993
389,44.39,Roger Black,GBR,31.03.66,Birmingham,16.06.1996
389,44.39,Tyree Washington,USA,28.08.76,Athínai,05.08.1997
389,44.39,Kirani James,GRN,01.09.92,Eugene,01.06.2013
389,44.39,LaShawn Merritt,USA,27.06.86,Eugene,28.05.2016
389,44.39,Machel Cedenio,TTO,12.09.95,Rio de Janeiro,13.08.2016
389,44.39,Wayde van Niekerk,RSA,15.07.92,Zürich,08.09.2022
396,44.40,Fred Newhouse,USA,08.11.48,Montréal,29.07.1976
396,44.40,Danny Everett,USA,01.11.66,Lausanne,24.06.1988
396,44.40,Danny Everett,USA,01.11.66,Zürich,15.08.1990
396,44.40,Roberto Hernández,CUB,06.03.67,Lausanne,10.07.1991
396,44.40,Michael Johnson,USA,13.09.67,Roma,14.07.1998
396,44.40,Alvin Harrison,USA,20.01.74,Sydney,25.09.2000
396,44.40,Christopher Brown,BAH,15.10.78,Oslo,06.06.2008
396,44.40,Jermaine Gonzáles,JAM,26.11.84,Monaco,22.07.2010
396,44.40,Tony McQuay,USA,16.04.90,Moskva,13.08.2013
396,44.40,Youssef Al-Masrahi,KSA,31.12.87,Beijing,24.08.2015
396,44.40,Michael Norman,USA,03.12.97,Palo Alto,13.05.2018
396,44.40,Akeem Bloomfield,JAM,10.11.97,London,21.07.2019
396,44.40,Vernon Norwood,USA,10.04.92,Des Moines,27.07.2019
396,44.40,Michael Norman,USA,03.12.97,Walnut,09.05.2021
410,44.41A,Ronald Freeman,USA,12.06.47,Ciudad de México,18.10.1968
410,44.41,Steve Lewis,USA,16.05.69,Seoul,25.09.1988
410,44.41,Michael Johnson,USA,13.09.67,Des Moines,27.04.1996
410,44.41,Roger Black,GBR,31.03.66,Atlanta,29.07.1996
410,44.41,Deon Lendore,TTO,28.10.92,Starkville,16.05.2015
410,44.41,David Verburg,USA,14.05.91,Eugene,26.06.2015
410,44.41,Bralon Taplin,GRN,08.05.92,Tempe,09.04.2016
410,44.41,LaShawn Merritt,USA,27.06.86,Ad-Dawhah,06.05.2016
410,44.41,Steven Gardiner,BAH,12.09.95,London,08.08.2017
410,44.41,Machel Cedenio,TTO,12.09.95,Ad-Dawhah,02.10.2019
410,44.41,Michael Cherry,USA,23.03.95,Zürich,09.09.2021
410,44.41,Champion Allison,USA,05.11.98,Eugene,10.06.2022
422,44.42,Harry Reynolds,USA,08.06.64,London,14.08.1987
422,44.42,Danny Everett,USA,01.11.66,Zürich,07.08.1991
422,44.42,Harry Reynolds,USA,08.06.64,Sacramento,16.06.1995
422,44.42,Tyree Washington,USA,28.08.76,Zürich,12.08.1998
422,44.42,Tyree Washington,USA,28.08.76,Roma,11.07.2003
422,44.42,Derrick Brew,USA,28.12.77,Athínai,23.08.2004
422,44.42,Jeremy Wariner,USA,31.01.84,Carson,18.05.2008
422,44.42,Wayde van Niekerk,RSA,15.07.92,Beijing,23.08.2015
422,44.42,Patrick Blake Leeper,USA,31.08.89,Praha,04.06.2018
422,44.42,Kirani James,GRN,01.09.92,Zürich,09.09.2021
422,44.42,Steven Gardiner,BAH,12.09.95,Devonshire,21.05.2023
433,44.43,Harry Reynolds,USA,08.06.64,Baton Rouge,04.06.1987
433,44.43,Andrew Valmon,USA,01.01.65,Zürich,15.08.1990
433,44.43,Roberto Hernández,CUB,06.03.67,Zürich,15.08.1990
433,44.43,Quincy Watts,USA,19.06.70,Westwood,09.05.1992
433,44.43,Antonio Pettigrew,USA,03.11.67,Knoxville,18.06.1994
433,44.43,Alvin Harrison,USA,20.01.74,Atlanta,17.06.1996
433,44.43,Davis Kamoga,UGA,17.03.68,Zürich,13.08.1997
433,44.43,Tyree Washington,USA,28.08.76,Eugene,31.05.1998
433,44.43,Tyree Washington,USA,28.08.76,Uniondale,21.07.1998
433,44.43A,Ezra Sambu,KEN,04.09.78,Nairobi,25.07.2003
433,44.43,Gary Kikaya,COD,04.02.78,Berlin,03.09.2006
433,44.43,Jeremy Wariner,USA,31.01.84,Hengelo,26.05.2007
433,44.43,Jeremy Wariner,USA,31.01.84,Warszawa,19.09.2007
433,44.43,LaShawn Merritt,USA,27.06.86,Zürich,29.08.2008
433,44.43,Jonathan Borlée,BEL,22.02.88,London,04.08.2012
433,44.43,Youssef Al-Masrahi,KSA,31.12.87,Lausanne,03.07.2014
433,44.43,LaShawn Merritt,USA,27.06.86,Székesfehérvár,07.07.2015
433,44.43,David Verburg,USA,14.05.91,Beijing,23.08.2015
433,44.43,Bralon Taplin,GRN,08.05.92,Roma,02.06.2016
433,44.43,Paul Dedewo,USA,05.06.91,London,21.07.2018
433,44.43,Steven Gardiner,BAH,12.09.95,Chorzów,22.08.2018
433,44.43,Jonathan Jones,BAR,06.02.99,Lubbock,15.05.2022
433,44.43,Randolph Ross,USA,01.01.01,Eugene,08.06.2022
433,44.43,Sean Bailey,JAM,15.07.97,Westwood,27.05.2023
457,44.44,Tyler Christopher,CAN,03.10.83,Helsinki,12.08.2005
457,44.44,LaShawn Merritt,USA,27.06.86,Indianapolis,22.06.2007
457,44.44,LaShawn Merritt,USA,27.06.86,Roma,13.07.2007
457,44.44,Jeremy Wariner,USA,31.01.84,Bruxelles,05.09.2008
457,44.44,LaShawn Merritt,USA,27.06.86,Des Moines,25.04.2014
457,44.44,LaShawn Merritt,USA,27.06.86,Ad-Dawhah,09.05.2014
457,44.44,Vernon Norwood,USA,10.04.92,Baton Rouge,18.04.2015
457,44.44,Bralon Taplin,GRN,08.05.92,Rio de Janeiro,13.08.2016
457,44.44,Bryce Deadmon,USA,26.03.97,Eugene,11.06.2021
457,44.44,Michael Cherry,USA,23.03.95,Tokyo,02.08.2021
467,44.45A,Ronald Ray,USA,02.01.54,Ciudad de México,18.10.1975
467,44.45,Darrell Robinson,USA,23.12.63,Westwood,17.05.1986
467,44.45,Innocent Egbunike,NGR,30.11.61,London,10.07.1987
467,44.45,Steve Lewis,USA,16.05.69,Walnut,18.04.1992
467,44.45,Antonio Pettigrew,USA,03.11.67,Eugene,19.06.1993
467,44.45,Michael Johnson,USA,13.09.67,Bruxelles,03.09.1993
467,44.45,Harry Reynolds,USA,08.06.64,Luzern,24.06.1997
467,44.45,Avard Moncur,BAH,02.11.78,Madrid,07.07.2001
467,44.45,Leonard Byrd,USA,17.03.75,Belém,05.05.2002
467,44.45,Andrew Rock,USA,23.01.82,Indianapolis,24.06.2006
467,44.45,Angelo Taylor,USA,29.12.78,Osaka,29.08.2007
467,44.45,Christopher Brown,BAH,15.10.78,Osaka,31.08.2007
467,44.45,Luguelin Santos,DOM,12.11.92,Hengelo,27.05.2012
467,44.45,Martyn Rooney,GBR,03.04.87,Beijing,23.08.2015
467,44.45,Machel Cedenio,TTO,12.09.95,Port of Spain,26.06.2016
467,44.45,Wayde van Niekerk,RSA,15.07.92,Rio de Janeiro,13.08.2016
467,44.45,Bralon Taplin,GRN,08.05.92,Rio de Janeiro,14.08.2016
467,44.45,Steven Gardiner,BAH,12.09.95,Székesfehérvár,09.07.2019
485,44.46,Gabriel Tiacoh,CIV,10.09.63,Zürich,13.08.1986
485,44.46A,Harry Reynolds,USA,08.06.64,San José,26.06.1987
485,44.46A,Harry Reynolds,USA,08.06.64,San José,27.06.1987
485,44.46,Harry Reynolds,USA,08.06.64,Seoul,25.09.1988
485,44.46,Quincy Watts,USA,19.06.70,Walnut,18.04.1992
485,44.46,Davis Kamoga,UGA,17.03.68,Zürich,14.08.1996
485,44.46,Iwan Thomas,GBR,05.01.74,Lausanne,02.07.1997
485,44.46,Michael Johnson,USA,13.09.67,Rieti,03.09.2000
485,44.46,Gary Kikaya,COD,04.02.78,Rieti,27.08.2006
485,44.46,Leslie Djhoné,FRA,18.03.81,Osaka,29.08.2007
485,44.46,Luguelin Santos,DOM,12.11.92,London,06.08.2012
485,44.46,Kirani James,GRN,01.09.92,Linz,20.08.2012
485,44.46,Youssef Al-Masrahi,KSA,31.12.87,Incheon,28.09.2014
485,44.46,Steven Gardiner,BAH,12.09.95,Nassau,25.06.2016
485,44.46,Fred Kerley,USA,07.05.95,Bruxelles,06.09.2019
485,44.46,Demish Gaye,JAM,20.01.93,Ad-Dawhah,04.10.2019
485,44.46,Kirani James,GRN,01.09.92,Zagreb,14.09.2021
502,44.47,Michael Franks,USA,23.09.63,Canberra,05.10.1985
502,44.47,Darrell Robinson,USA,23.12.63,Eugene,21.06.1986
502,44.47,Danny Everett,USA,01.11.66,Baton Rouge,06.06.1987
502,44.47,Innocent Egbunike,NGR,30.11.61,Köln,16.08.1987
502,44.47,Steve Lewis,USA,16.05.69,Lausanne,27.06.1989
502,44.47,Steve Lewis,USA,16.05.69,New York City,22.07.1989
502,44.47,David Grindley,GBR,29.10.72,Barcelona,03.08.1992
502,44.47,Samson Kitur,KEN,25.02.66,Köln,16.08.1992
502,44.47,Derek Mills,USA,09.07.72,Lausanne,05.07.1995
502,44.47,Mark Richardson,GBR,26.07.72,Athínai,05.08.1997
502,44.47,Mark Richardson,GBR,26.07.72,Sevilla,24.08.1999
502,44.47,Tyree Washington,USA,28.08.76,Walnut,22.04.2001
502,44.47A,Ezra Sambu,KEN,04.09.78,Nairobi,23.06.2001
502,44.47,Alleyne Francique,GRN,07.06.76,Osaka,08.05.2004
502,44.47,Tyler Christopher,CAN,03.10.83,Osaka,29.08.2007
502,44.47,Karabo Sibanda,BOT,02.07.98,Rio de Janeiro,13.08.2016
502,44.47,Wilbert London,USA,17.08.97,Sacramento,24.06.2017
502,44.47,Vernon Norwood,USA,10.04.92,Lausanne,06.07.2017
502,44.47,Kirani James,GRN,01.09.92,Andújar,06.09.2019
502,44.47,Isaac Makwala,BOT,24.09.85,Chorzów,20.06.2021
502,44.47,Steven Gardiner,BAH,12.09.95,Székesfehérvár,06.07.2021
502,44.47,Bryce Deadmon,USA,26.03.97,Zürich,08.09.2022
524,44.48,Roddie Haley,USA,06.12.65,Houston,18.05.1986
524,44.48,Thomas Schönlebe,GER,06.08.65,Potsdam,21.08.1987
524,44.48,Mark Richardson,GBR,26.07.72,Zürich,12.08.1998
524,44.48,Christopher Brown,BAH,15.10.78,Helsinki,12.08.2005
524,44.48,Kerron Clement,USA,31.10.85,Stockholm,07.08.2007
524,44.48,LaShawn Merritt,USA,27.06.86,Roma,05.06.2014
524,44.48,Matthew Hudson-Smith,GBR,26.10.94,Rio de Janeiro,13.08.2016
524,44.48,Abdalelah Haroun,QAT,01.01.97,London,08.08.2017
524,44.48,Paul Dedewo,USA,05.06.91,London,15.07.2018
524,44.48,Patrick Blake Leeper,USA,31.08.89,Des Moines,27.07.2019
524,44.48,Liemarvin Bonevacia,NED,05.04.89,Bern,21.08.2021
524,44.48,Kirani James,GRN,01.09.92,Eugene,22.07.2022
536,44.49,Harry Reynolds,USA,08.06.64,Berlin,21.08.1987
536,44.49,Danny Everett,USA,01.11.66,Rieti,09.09.1990
536,44.49,Roxbert Martin,JAM,05.11.69,Kingston,21.06.1997
536,44.49,Iwan Thomas,GBR,05.01.74,Sheffield,29.06.1997
536,44.49,Jeremy Wariner,USA,31.01.84,Saint-Denis,16.07.2010
536,44.49,Tony McQuay,USA,16.04.90,Eugene,24.06.2012
536,44.49,Kirani James,GRN,01.09.92,Ostrava,27.06.2013
536,44.49,Ali Khamis,BRN,30.06.95,Rio de Janeiro,13.08.2016
536,44.49,Fred Kerley,USA,07.05.95,Kingston,08.06.2019
536,44.49,Emmanuel Bynum,USA,01.10.00,Austin,09.06.2023
536,44.49,Muzala Samukonga,ZAM,09.12.02,Oslo,15.06.2023
547,44.50,Erwin Skamrahl,FRG,08.03.58,München,26.07.1983
547,44.50,Roddie Haley,USA,06.12.65,Eugene,21.06.1986
547,44.50,Innocent Egbunike,NGR,30.11.61,Zürich,13.08.1986
547,44.50,Derek Redmond,GBR,03.09.65,Roma,01.09.1987
547,44.50,Bert Cameron,JAM,16.11.59,Seoul,26.09.1988
547,44.50,Steve Lewis,USA,16.05.69,Barcelona,03.08.1992
547,44.50,Samson Kitur,KEN,25.02.66,Zürich,19.08.1992
547,44.50,David Grindley,GBR,29.10.72,Zürich,04.08.1993
547,44.50,Jerome Young,USA,14.08.76,Athínai,04.08.1997
547,44.50,Iwan Thomas,GBR,05.01.74,Oslo,09.07.1998
547,44.50,Iwan Thomas,GBR,05.01.74,Birmingham,26.07.1998
547,44.50,Jeremy Wariner,USA,31.01.84,College Station,29.05.2004
547,44.50,LaShawn Merritt,USA,27.06.86,Indianapolis,24.06.2006
547,44.50,Christopher Brown,BAH,15.10.78,Osaka,28.08.2007
547,44.50,LaShawn Merritt,USA,27.06.86,Stuttgart,13.09.2008
547,44.50,LaShawn Merritt,USA,27.06.86,Baie-Mahault,01.05.2009
547,44.50,LaShawn Merritt,USA,27.06.86,Eugene,27.06.2009
547,44.50,Javon Francis,JAM,14.12.94,Kingston,13.06.2015
547,44.50,LaShawn Merritt,USA,27.06.86,Lausanne,25.08.2016
547,44.50,Bryshon Nellum,USA,01.05.89,Sacramento,24.06.2017
547,44.50,Abdalelah Haroun,QAT,01.01.97,Ad-Dawhah,04.05.2018
547,44.50,Paul Dedewo,USA,05.06.91,Hengelo,03.06.2018
547,44.50,Kirani James,GRN,01.09.92,London,21.07.2018
547,44.50,Bryce Deadmon,USA,26.03.97,College Station,15.05.2021
547,44.50,Michael Cherry,USA,23.03.95,Eugene,19.06.2021
547,44.50,Elija Godwin,USA,01.07.99,Eugene,10.06.2022
547,44.50,Kirani James,GRN,01.09.92,Westwood,27.05.2023
574,44.51,Roberto Hernández,CUB,06.03.67,Linz,05.07.1991
574,44.51,Steve Lewis,USA,16.05.69,Indianapolis,10.06.1992
574,44.51,Andrew Valmon,USA,01.01.65,Köln,16.08.1992
574,44.51A,Samson Kitur,KEN,25.02.66,Harare,14.09.1995
574,44.51,LaMont Smith,USA,11.12.72,Atlanta,17.06.1996
574,44.51,Darnell Hall,USA,26.09.71,Lausanne,03.07.1996
574,44.51,Derek Mills,USA,09.07.72,Lausanne,03.07.1996
574,44.51,Derek Mills,USA,09.07.72,Zürich,14.08.1996
574,44.51,Jerome Young,USA,14.08.76,Athínai,05.08.1997
574,44.51,Michael Johnson,USA,13.09.67,Waco,17.04.1999
574,44.51,Michael Johnson,USA,13.09.67,Eugene,30.05.1999
574,44.51,Jerome Davis,USA,22.08.77,Sevilla,24.08.1999
574,44.51,Darold Williamson,USA,19.02.83,College Station,29.05.2004
574,44.51,Darold Williamson,USA,19.02.83,Sacramento,11.06.2005
574,44.51,Tyree Washington,USA,28.08.76,Monaco,09.09.2005
574,44.51,Jeremy Wariner,USA,31.01.84,Stuttgart,13.09.2008
574,44.51,Jermaine Gonzáles,JAM,26.11.84,Zürich,19.08.2010
574,44.51,LaShawn Merritt,USA,27.06.86,Eugene,30.05.2015
574,44.51,LaShawn Merritt,USA,27.06.86,Beijing,23.08.2015
574,44.51,Tony McQuay,USA,16.04.90,Sacramento,24.06.2017
574,44.51,Fred Kerley,USA,07.05.95,London,06.08.2017
574,44.51,Abdalelah Haroun,QAT,01.01.97,Shanghai,12.05.2018
574,44.51,Steven Gardiner,BAH,12.09.95,Monaco,12.07.2019
574,44.51,Anthony Zambrano,COL,17.01.98,Madrid,19.06.2021
574,44.51,Kirani James,GRN,01.09.92,Bruxelles,03.09.2021
574,44.51,Justin Robinson,USA,30.03.02,Austin,09.06.2023
574,44.51,Vernon Norwood,USA,10.04.92,Oslo,15.06.2023
601,44.52,Danny Everett,USA,01.11.66,Eugene,04.06.1988
601,44.52,Danny Everett,USA,01.11.66,Malmö,10.08.1989
601,44.52,Roberto Hernández,CUB,06.03.67,Lausanne,12.07.1990
601,44.52,Roberto Hernández,CUB,06.03.67,La Habana,05.08.1991
601,44.52,Steve Lewis,USA,16.05.69,Zürich,07.08.1991
601,44.52,Antonio Pettigrew,USA,03.11.67,Tokyo,27.08.1991
601,44.52,Andrew Valmon,USA,01.01.65,New Orleans,26.06.1992
601,44.52,Roberto Hernández,CUB,06.03.67,Barcelona,05.08.1992
601,44.52,Mark Richardson,GBR,26.07.72,Lausanne,03.07.1996
601,44.52,Tyree Washington,USA,28.08.76,Bakersfield,03.05.1997
601,44.52,Iwan Thomas,GBR,05.01.74,Athínai,05.08.1997
601,44.52,Alvin Harrison,USA,20.01.74,Monaco,08.08.1998
601,44.52,Iwan Thomas,GBR,05.01.74,Budapest,21.08.1998
601,44.52,Iwan Thomas,GBR,05.01.74,Kuala Lumpur,18.09.1998
601,44.52,Alleyne Francique,GRN,07.06.76,Madrid,17.07.2004
601,44.52,Christopher Brown,BAH,15.10.78,Osaka,29.08.2007
601,44.52,Lalonde Gordon,TTO,25.11.88,London,06.08.2012
601,44.52,Luguelin Santos,DOM,12.11.92,Moskva,13.08.2013
601,44.52,Nathon Allen,JAM,28.10.95,Columbia,13.05.2017
601,44.52,Emmanuel Korir,KEN,15.06.95,Lignano Sabbiadoro,11.07.2018
601,44.52,Machel Cedenio,TTO,12.09.95,Port of Spain,27.07.2019
601,44.52,Trevor Stewart,USA,20.05.97,Jacksonville,30.04.2021
601,44.52,Steven Gardiner,BAH,12.09.95,Nassau,26.06.2021
601,44.52,Michael Norman,USA,03.12.97,Tokyo,02.08.2021
625,44.53A,Danny Everett,USA,01.11.66,Sestriere,11.08.1988
625,44.53,Danny Everett,USA,01.11.66,Lausanne,10.07.1991
625,44.53,David Grindley,GBR,29.10.72,Lausanne,07.07.1993
625,44.53,Davis Kamoga,UGA,17.03.68,Atlanta,29.07.1996
625,44.53,Michael Johnson,USA,13.09.67,Milano,07.09.1996
625,44.53,Derrick Brew,USA,28.12.77,Edwardsville,16.05.1998
625,44.53,Mark Richardson,GBR,26.07.72,Helsinki,13.06.1998
625,44.53,Mark Richardson,GBR,26.07.72,Lausanne,02.07.1999
625,44.53,Alvin Harrison,USA,20.01.74,Sydney,24.09.2000
625,44.53,Gary Kikaya,COD,04.02.78,Baton Rouge,01.06.2002
625,44.53,Jeremy Wariner,USA,31.01.84,Carson,22.05.2005
625,44.53,Xavier Carter,USA,08.12.85,Sacramento,10.06.2006
625,44.53,Gary Kikaya,COD,04.02.78,Stockholm,25.07.2006
625,44.53,Christopher Brown,BAH,15.10.78,Stockholm,22.07.2008
625,44.53,Renny Quow,TTO,25.08.87,Berlin,19.08.2009
625,44.53,Luguelin Santos,DOM,12.11.92,Ponce,17.05.2014
625,44.53,Gil Roberts,USA,15.03.89,Sacramento,28.06.2014
625,44.53A,Emmanuel Korir,KEN,15.06.95,El Paso,14.05.2017
625,44.53,Michael Norman,USA,03.12.97,Torrance,21.04.2018
625,44.53,Michael Norman,USA,03.12.97,Stockholm,30.05.2019
625,44.53,Matthew Hudson-Smith,GBR,26.10.94,München,17.08.2022
646,44.54,Gabriel Tiacoh,CIV,10.09.63,Los Angeles,08.08.1984
646,44.54,Innocent Egbunike,NGR,30.11.61,Nice,13.07.1987
646,44.54,Harry Reynolds,USA,08.06.64,Indianapolis,17.07.1988
646,44.54,Steve Lewis,USA,16.05.69,Barcelona,02.08.1992
646,44.54,Samson Kitur,KEN,25.02.66,Köln,01.08.1993
646,44.54,Steve Lewis,USA,16.05.69,Zürich,04.08.1993
646,44.54,Samson Kitur,KEN,25.02.66,Stuttgart,17.08.1993
646,44.54,Iwan Thomas,GBR,05.01.74,Zürich,12.08.1998
646,44.54,Gary Kikaya,COD,04.02.78,Zürich,18.08.2006
646,44.54,LaShawn Merritt,USA,27.06.86,Athínai,16.09.2006
646,44.54,LaShawn Merritt,USA,27.06.86,Athínai,13.07.2009
646,44.54,Ricardo Chambers,JAM,07.10.84,Monaco,22.07.2010
646,44.54,Jonathan Borlée,BEL,22.02.88,Moskva,13.08.2013
646,44.54,Christopher Brown,BAH,15.10.78,Eugene,30.05.2015
646,44.54,Machel Cedenio,TTO,12.09.95,Beijing,23.08.2015
646,44.54,Renny Quow,TTO,25.08.87,Beijing,23.08.2015
646,44.54,Rabah Yousif,GBR,11.12.85,Beijing,24.08.2015
646,44.54,Bralon Taplin,GRN,08.05.92,Baie-Mahault,14.05.2016
646,44.54,Gil Roberts,USA,15.03.89,Zürich,24.08.2017
646,44.54,Baboloki Thebe,BOT,18.03.97,London,21.07.2018
646,44.54,Trevor Stewart,USA,20.05.97,Baton Rouge,20.04.2019
646,44.54,Kirani James,GRN,01.09.92,Ad-Dawhah,04.10.2019
646,44.54,Alison Brendom,dos,Santos,03.06.00 2 Walnut,16.04.2022
646,44.54,Kirani James,GRN,01.09.92,Roma,09.06.2022
646,44.54,Bryce Deadmon,USA,26.03.97,Eugene,25.06.2022
646,44.54,Justin Robinson,USA,30.03.02,Austin,07.06.2023
672,44.55,Andrew Valmon,USA,01.01.65,Zürich,17.08.1988
672,44.55,Darren Clark,AUS,06.09.65,Seoul,28.09.1988
672,44.55,Steve Lewis,USA,16.05.69,London,10.07.1992
672,44.55,Darnell Hall,USA,26.09.71,Sacramento,16.06.1995
672,44.55,Angelo Taylor,USA,29.12.78,Roma,13.07.2007
672,44.55,Youssef Al-Masrahi,KSA,31.12.87,Montreuil,07.07.2014
672,44.55,Ali Khamis,BRN,30.06.95,Plovdiv,29.05.2016
672,44.55,Isaac Makwala,BOT,24.09.85,London,05.08.2017
672,44.55,Demish Gaye,JAM,20.01.93,London,06.08.2017
672,44.55,Dwight St. Hillaire,TTO,05.12.97,Tampa,25.05.2018
672,44.55,Trevor Stewart,USA,20.05.97,Jacksonville,23.05.2019
672,44.55A,Emmanuel Korir,KEN,15.06.95,Nairobi,22.06.2019
672,44.55,Anthony Zambrano,COL,17.01.98,Ad-Dawhah,02.10.2019
672,44.55,Trevor Stewart,USA,20.05.97,Jacksonville,26.05.2021
672,44.55,Michael Cherry,USA,23.03.95,Rovereto,31.08.2021
672,44.55,Kirani James,GRN,01.09.92,Chorzów,06.08.2022
672,44.55,Elija Godwin,USA,01.07.99,Baton Rouge,13.05.2023
689,44.56,Innocent Egbunike,NGR,30.11.61,Roma,03.09.1987
689,44.56,Mohamed Al Malky,OMA,01.12.62,Budapest,12.08.1988
689,44.56,Roberto Hernández,CUB,06.03.67,Rieti,09.09.1990
689,44.56,Steve Lewis,USA,16.05.69,Berlin,10.09.1991
689,44.56,Quincy Watts,USA,19.06.70,Austin,05.06.1992
689,44.56,Danny Everett,USA,01.11.66,Indianapolis,10.06.1992
689,44.56,Gregory Haughton,JAM,10.11.73,Göteborg,09.08.1995
689,44.56,Michael Johnson,USA,13.09.67,Berlin,01.09.1995
689,44.56,Tim Benjamin,GBR,02.05.82,Monaco,09.09.2005
689,44.56,Johan Wissman,SWE,02.12.82,Osaka,29.08.2007
689,44.56,Jeremy Wariner,USA,31.01.84,Waco,19.04.2008
689,44.56,Kévin Borlée,BEL,22.02.88,Bruxelles,16.06.2012
689,44.56,Luguelin Santos,DOM,12.11.92,Toronto,23.07.2015
689,44.56,Kirani James,GRN,01.09.92,Beijing,23.08.2015
689,44.56,Paul Dedewo,USA,05.06.91,Chorzów,08.06.2018
689,44.56,Wayde van Niekerk,RSA,15.07.92,Madrid,19.06.2021
705,44.57,Roberto Hernández,CUB,06.03.67,Lausanne,24.06.1988
705,44.57,Danny Everett,USA,01.11.66,New York City,29.07.1990
705,44.57,Antonio Pettigrew,USA,03.11.67,Tokyo,29.08.1991
705,44.57,Andrew Valmon,USA,01.01.65,Zürich,19.08.1992
705,44.57,Jamie Baulch,GBR,03.05.73,Lausanne,03.07.1996
705,44.57,Davis Kamoga,UGA,17.03.68,Rieti,01.09.1996
705,44.57,Davis Kamoga,UGA,17.03.68,Athínai,04.08.1997
705,44.57,Adam Steele,USA,08.10.80,Sacramento,14.06.2003
705,44.57,Otis Harris,USA,30.06.82,Sacramento,14.06.2003
705,44.57,Jeremy Wariner,USA,31.01.84,Lausanne,08.07.2010
705,44.57,Fred Kerley,USA,07.05.95,Eugene,07.06.2017
705,44.57,Gil Roberts,USA,15.03.89,Monaco,21.07.2017
705,44.57,Anthony Zambrano,COL,17.01.98,Ad-Dawhah,28.05.2021
705,44.57,Bryce Deadmon,USA,26.03.97,College Station,29.05.2021
719,44.58,Bert Cameron,JAM,16.11.59,Baton Rouge,06.06.1981
719,44.58,Gabriel Tiacoh,CIV,10.09.63,Los Angeles,24.05.1986
719,44.58,Danny Everett,USA,01.11.66,New York City,22.07.1989
719,44.58,Roberto Hernández,CUB,06.03.67,Barcelona,09.09.1989
719,44.58,Michael Johnson,USA,13.09.67,Blaine,23.06.1990
719,44.58,Patrick Delice,TTO,12.11.67,Abilene,29.05.1993
719,44.58,Derek Mills,USA,09.07.72,Sacramento,16.06.1995
719,44.58A,Samson Kitur,KEN,25.02.66,Nairobi,01.07.1995
719,44.58,Harry Reynolds,USA,08.06.64,Atlanta,17.06.1996
719,44.58,Michael Johnson,USA,13.09.67,Oslo,09.07.1998
719,44.58,Gregory Haughton,JAM,10.11.73,Sevilla,08.06.2001
719,44.58,Mitch Potter,USA,16.09.80,Sacramento,14.06.2003
719,44.58,Lewis Banda,ZIM,16.08.83,Tucson,15.05.2004
719,44.58,LaShawn Merritt,USA,27.06.86,Stuttgart,22.09.2007
719,44.58,Tony McQuay,USA,16.04.90,Des Moines,08.06.2012
719,44.58,Lalonde Gordon,TTO,25.11.88,London,05.08.2012
719,44.58,Steven Gardiner,BAH,12.09.95,Stockholm,18.06.2017
719,44.58,Nathon Allen,JAM,28.10.95,Kingston,25.06.2017
719,44.58,Paul Dedewo,USA,05.06.91,Roma,31.05.2018
719,44.58,Kahmari Montgomery,USA,16.08.97,Des Moines,23.06.2018
719,44.58,Bryce Deadmon,USA,26.03.97,Baton Rouge,24.04.2021
719,44.58,Bryce Deadmon,USA,26.03.97,Székesfehérvár,06.07.2021
719,44.58A,Anthony Pesela,BOT,09.06.02,Nairobi,21.08.2021
719,44.58,Wayde van Niekerk,RSA,15.07.92,Marietta,02.07.2022
719,44.58,Emmanuel Bynum,USA,01.10.00,Baton Rouge,13.05.2023
744,44.59,Roger Black,GBR,31.03.66,Stuttgart,29.08.1986
744,44.59A,Raymond Pierre,USA,19.09.67,Provo,03.06.1989
744,44.59,Danny Everett,USA,01.11.66,Monaco,01.09.1989
744,44.59A,Danny Everett,USA,01.11.66,Sestriere,08.08.1990
744,44.59,Mark Everett,USA,02.09.68,Helsinki,27.06.1991
744,44.59,Danny Everett,USA,01.11.66,Gateshead,17.07.1992
744,44.59,Samson Kitur,KEN,25.02.66,Rieti,05.09.1993
744,44.59A,Derek Mills,USA,09.07.72,Sestriere,31.07.1994
744,44.59,Roger Black,GBR,31.03.66,Lausanne,05.07.1995
744,44.59,Michael Johnson,USA,13.09.67,Atlanta,28.07.1996
744,44.59A,Arnaud Malherbe,RSA,20.11.72,Roodepoort,19.03.1999
744,44.59,Gregory Haughton,JAM,10.11.73,Winnipeg,25.07.1999
744,44.59,Hendrik Mokganyetsi,RSA,07.09.75,Yokohama,09.09.2000
744,44.59,Darold Williamson,USA,19.02.83,Waco,17.04.2004
