Place,Time,Athlete,Country,Date of Birth,City,Event Date
2038,1:58.93,Ana Fidelia Quirot,CUB,23.03.63,Sevilla,30.05.1991
2038,1:58.93,Ana Fidelia Quirot,CUB,23.03.63,Stockholm,03.07.1991
2038,1:58.93,Ella Kovács,ROU,11.12.64,Bruxelles,03.09.1993
2038,1:58.93,Ana Fidelia Quirot,CUB,23.03.63,Sevilla,06.06.1996
2038,1:58.93,Natalya Tsyganova,RUS,07.02.71,Moskva,01.08.1998
2038,1:58.93,Claudia Gesell,GER,18.12.77,Roma,11.07.2003
2038,1:58.93,Mariya Shapayeva,RUS,07.11.86,Kazan,17.07.2008
2038,1:58.93,Élodie Guégan,FRA,19.02.85,Saint-Denis,18.07.2008
2038,1:58.93,Kenia Sinclair,JAM,14.07.80,Daegu,02.09.2011
2038,1:58.93,Marina Arzamasova,BLR,17.12.87,Rieti,13.09.2015
2038,1:58.93,Lisneidy Veitía,CUB,29.04.94,Barcelona,30.06.2016
2038,1:58.93,Joanna Józwik,POL,30.01.91,Rio de Janeiro,18.08.2016
2038,1:58.93,Ajee' Wilson,USA,08.05.94,Austin,27.02.2021
2038,1:58.93,Mary Moraa,KEN,15.06.00,Rabat,05.06.2022
2054,1:58.94,Gunhild Hoffmeister,GDR,06.07.44,Edinburgh,07.09.1973
2054,1:58.94,Gabriella Dorio,ITA,26.06.57,Moskva,25.07.1980
2054,1:58.94,Milena Strnadová,CZE,23.05.61,Köln,25.08.1985
2054,1:58.94,Violeta Szekely,ROU,26.03.65,Pescara,19.07.1989
2054,1:58.94,Julie Jenkins,USA,12.08.64,New York City,29.07.1990
2054,1:58.94,Svetlana Masterkova,RUS,17.01.68,Nice,15.07.1992
2054,1:58.94,Ana Fidelia Quirot,CUB,23.03.63,Zürich,19.08.1992
2054,1:58.94,Joetta Clark-Diggs,USA,01.08.62,Monaco,25.07.1995
2054,1:58.94,Ludmila Formanová,CZE,02.01.74,Zürich,13.08.1997
2054,1:58.94,Carla Sacramento,POR,10.12.71,Zürich,13.08.1997
2054,1:58.94,Irina Mistyukevich,RUS,17.06.77,Paris,21.07.1999
2054,1:58.94,Lucia Hrivnák Klocová,SVK,20.11.83,Stuttgart,23.09.2007
2054,1:58.94,Yevgeniya Zinurova,RUS,18.06.82,Kazan,18.07.2008
2054,1:58.94,Yelena Kofanova,RUS,08.08.88,Kaunas,18.07.2009
2054,1:58.94,Lynsey Sharp,GBR,11.07.90,Bruxelles,05.09.2014
2054,1:58.94,Eunice Sum,KEN,10.04.88,Bruxelles,05.09.2014
2054,1:58.94,Olga Lyakhova,UKR,18.03.92,Beijing,27.08.2015
2054,1:58.94,Ajee' Wilson,USA,08.05.94,Sacramento,23.06.2017
2054,1:58.94,Jemma Reekie,GBR,06.03.98,Chorzów,04.06.2023
2073,1:58.95,Lyubov Kremlyova,RUS,21.12.61,Kyiv,21.06.1984
2073,1:58.95,Joetta Clark-Diggs,USA,01.08.62,Linz,05.07.1991
2073,1:58.95,Ana Fidelia Quirot,CUB,23.03.63,Caserta,10.06.1992
2073,1:58.95,Stella Jongmans,NED,17.05.71,Zürich,16.08.1995
2073,1:58.95,Joetta Clark-Diggs,USA,01.08.62,Eugene,25.05.1997
2073,1:58.95,Natalya Tsyganova,RUS,07.02.71,Tula,30.07.2004
2073,1:58.95,Zulia Calatayud,CUB,09.11.79,Réthymno,10.07.2005
2073,1:58.95,Olga Kotlyarova,RUS,12.04.76,Sochi,28.05.2006
2073,1:58.95,Janeth Jepkosgei,KEN,13.02.83,Osaka,25.08.2007
2073,1:58.95A,Janeth Jepkosgei,KEN,13.02.83,Nairobi,26.06.2010
2073,1:58.95,Sage Hurta,USA,23.06.98,Stockholm,30.06.2022
2084,1:58.96,Heike Oehme,GER,11.11.63,Potsdam,11.06.1986
2084,1:58.96,Mitica Constantin,ROU,18.08.62,Villeneuve d'Ascq,27.06.1988
2084,1:58.96,Viorica Niga,ROU,22.11.68,Pitesti,12.08.1988
2084,1:58.96,Liu Li,CHN,12.03.71,Stuttgart,15.08.1993
2084,1:58.96,Maria Mutola,MOZ,27.10.72,Saint-Denis,01.07.2005
2084,1:58.96,Ewelina Setowska,POL,05.03.80,Rieti,27.08.2006
2084,1:58.96,Margarita Mukasheva,KAZ,04.01.86,Kazan,09.07.2013
2084,1:58.96,Alysia Montaño,USA,26.04.86,Stockholm,22.08.2013
2084,1:58.96,Nelly Jepkosgei,KEN,14.07.91,Oslo,07.06.2018
2084,1:58.96,Anita Horvat,SLO,07.09.96,Chorzów,06.08.2022
2094,1:58.97,Fita Lovin,ROU,14.01.51,Torino,04.08.1979
2094,1:58.97,Linda Kisabaka,GER,09.04.69,Köln,24.08.1997
2094,1:58.97,Hazel Clark,USA,03.10.77,Eugene,24.06.2000
2094,1:58.97,Hazel Clark,USA,03.10.77,Sacramento,23.07.2000
2094,1:58.97,Helena Fuchsová,CZE,03.06.65,Sydney,22.09.2000
2094,1:58.97,Brigitta Langerholc,SLO,23.07.76,Monaco,19.07.2002
2094,1:58.97,Svetlana Klyuka,RUS,27.12.78,Osaka,26.08.2007
2094,1:58.97,Yuliya Krevsun,UKR,08.12.80,Donyetsk,02.07.2010
2094,1:58.97,Alysia Montaño,USA,26.04.86,Albi,15.08.2012
2094,1:58.97,Angelika Cichocka,POL,15.03.88,Monaco,15.07.2016
2094,1:58.97,Elena Bellò,ITA,18.01.97,Roma,09.06.2022
2094,1:58.97,Elena Bellò,ITA,18.01.97,Chorzów,06.08.2022
2106,1:58.98,Joetta Clark-Diggs,USA,01.08.62,Oslo,27.06.1985
2106,1:58.98,Sigrun Grau,GER,07.11.65,Helsinki,07.07.1986
2106,1:58.98,Doina Melinte,ROU,27.12.56,Zürich,19.08.1987
2106,1:58.98,Shireen Bailey,GBR,27.09.59,Lausanne,15.09.1987
2106,1:58.98,Ellen van Langen,NED,09.02.66,Göteborg,13.08.1995
2106,1:58.98,Maria Mutola,MOZ,27.10.72,Atlanta,26.07.1996
2106,1:58.98,Patricia Djaté,FRA,03.01.71,Atlanta,26.07.1996
2106,1:58.98,Natalya Dukhnova,BLR,16.07.66,Monaco,10.08.1996
2106,1:58.98,Ana Fidelia Quirot,CUB,23.03.63,Rovereto,28.08.1996
2106,1:58.98,Zhang Jian,CHN,05.04.76,Shanghai,22.10.1997
2106,1:58.98,Ludmila Formanová,CZE,02.01.74,Ostrava,03.09.2000
2106,1:58.98,Natalya Tsyganova,RUS,07.02.71,Roma,29.06.2001
2106,1:58.98,Faith Macharia,KEN,09.02.76,Edmonton,12.08.2001
2106,1:58.98,Yuliya Krevsun,UKR,08.12.80,Berlin,01.06.2008
2106,1:58.98,Maggie Vessey,USA,23.12.81,Daegu,02.09.2011
2106,1:58.98,Lynsey Sharp,GBR,11.07.90,Beijing,26.08.2015
2106,1:58.98,Lynsey Sharp,GBR,11.07.90,London,13.08.2017
2106,1:58.98,Sofia Ennaoui,POL,30.08.95,Chorzów,05.06.2022
2124,1:58.99,Doris Gluth,GDR,19.12.55,Montréal,26.07.1976
2124,1:58.99,Christiane Wartenberg,GDR,27.10.56,Potsdam,31.05.1980
2124,1:58.99,Gabriella Dorio,ITA,26.06.57,Bucuresti,26.07.1981
2124,1:58.99,Lyudmila Rogachova,RUS,10.10.66,Jerez de la Frontera,03.09.1990
2124,1:58.99,Letitia Vriesde,SUR,05.10.64,Leverkusen,05.09.1999
2124,1:58.99,Jolanda Ceplak,SLO,12.09.76,Bruxelles,05.09.2003
2124,1:58.99,Janeth Jepkosgei,KEN,13.02.83,Huelva,20.06.2006
2124,1:58.99,Elisa Cusma Piccione,ITA,24.07.81,Saint-Denis,17.07.2009
2124,1:58.99,Yuliya Stepanova,RUS,03.07.86,Cheboksary,23.07.2009
2124,1:58.99,Rose Mary Almanza,CUB,13.07.92,Tomblaine,01.07.2015
2124,1:58.99,Shelayna Oskan-Clarke,GBR,20.01.90,Beijing,29.08.2015
2124,1:58.99,Nataliya Lupu,UKR,04.11.87,Beijing,29.08.2015
2124,1:58.99,Habitam Alemu,ETH,09.07.97,Rio de Janeiro,17.08.2016
2124,1:58.99,Emily Tuei,KEN,13.05.86,Paris,30.06.2018
2124,1:58.99A,Eunice Sum,KEN,10.04.88,Nairobi,13.09.2019
