Place,Time,Athlete,Country,Date of Birth,City,Event Date
2039,32:05.42,Grace Kimanzi,KEN,01.03.92,Saitama,18.05.2019
2041,32:05.44,Maura Viceconte,ITA,03.10.67,Barakaldo,10.04.1999
2042,32:05.45,Elana Meyer,RSA,10.10.66,Barcelona,01.08.1992
2043,32:05.47,Susan Hobson,AUS,13.03.58,Melbourne,10.12.1991
2044,32:05.48,Yuka Ando,JPN,16.03.94,Kyoto,17.01.2021
2045,32:05.49,Yuko Kawakami,JPN,01.08.75,Lisboa,20.06.1998
2045,32:05.49,Hilda Kibet,NED,27.03.81,Istanbul,12.04.2008
2047,32:05.52,Yuka Hori,JPN,13.06.96,Yamaguchi,22.06.2018
2048,32:05.54,Fionualla McCormack,IRL,24.09.84,Helsinki,01.07.2012
2049,32:05.60,Kayoko Fukushi,JPN,25.03.82,Kobe,15.10.2005
2050,32:05.64,Anne Marie Lauck,USA,07.03.69,Philadelphia,25.04.1996
2051,32:05.65,Fernanda Ribeiro,POR,23.06.69,Athínai,02.08.1997
2052,32:05.68,Sally Barsosio,KEN,21.03.78,Athínai,02.08.1997
2052,32:05.68,Doricah Obare,KEN,10.01.90,Kumagaya,16.05.2015
2054,32:05.71,Yuko Kawakami,JPN,01.08.75,Gifu,13.06.1999
2055,32:05.72,Kazue Ogoshi,JPN,02.03.81,Amagasaki,12.05.2002
2056,32:05.73,Getenesh Wami,ETH,11.12.74,Athínai,02.08.1997
2057,32:05.75,Rosanna Munerotto,ITA,03.12.62,Tokyo,27.08.1991
2058,32:05.76,Olga Nazarkina,RUS,01.06.70,Seattle,26.07.1990
2058,32:05.76,Masako Chiba,JPN,18.07.76,Athínai,02.08.1997
2060,32:05.78,Amy Davis,USA,15.02.97,San Juan Capistrano,06.03.2022
2061,32:05.82,Carla Salomé Rocha,POR,25.04.90,London,21.05.2016
2062,32:05.84,Winfridah Kebaso,KEN,16.04.85,Miyoshi,13.05.2006
2062,32:05.84,Chelsea Reilly,USA,09.05.89,Sacramento,06.12.2015
2064,32:05.87,Misaki Kato,JPN,15.06.91,Yamaguchi,10.10.2014
2065,32:05.88,Anne Audain,NZL,01.11.55,Auckland,01.03.1988
2065,32:05.88,Kasumi Nishihara,JPN,01.03.89,Kitami,06.07.2013
2067,32:05.9A,Brillian Kipkoech,KEN,09.03.95,Nairobi,13.03.2021
2067,32:05.90,Genet Yalew,ETH,31.12.92,Ostrava,31.05.2011
2069,32:05.93,Yelena Vyazova,UKR,18.04.60,Bryansk,19.07.1987
2070,32:05.98,Yamna Belkacem,FRA,20.02.74,Villeneuve d'Ascq,17.06.2001
2071,32:06.0A,Pauline Korikwiang,KEN,01.03.88,Nairobi,06.06.2018
2072,32:06.01,Wanda Panfil,POL,26.01.59,Split,31.08.1990
2073,32:06.02,Elana Meyer,RSA,10.10.66,Victoria,24.08.1994
2073,32:06.02,Wang Yanrong,CHN,16.10.76,Kanazawa,29.09.2001
2073,32:06.02,Sabrina Mockenhaupt,GER,06.12.80,Barcelona,28.07.2010
2076,32:06.04,Mizuki Matsuda,JPN,31.05.95,Nagoya,24.06.2016
2077,32:06.05,Carla Salomé Rocha,POR,25.04.90,Rio de Janeiro,12.08.2016
2078,32:06.11,Emma Bates,USA,08.07.92,San Juan Capistrano,06.03.2022
2079,32:06.12,Yang Siju,CHN,19.04.73,Athínai,02.08.1997
2080,32:06.14,Colette Murphy,USA,11.05.65,Philadelphia,28.04.1988
2080,32:06.14,Sally Chepyego,KEN,03.10.85,Kumagaya,20.09.2013
2080,32:06.14,Sara Moreira,POR,17.10.85,Beijing,24.08.2015
2080,32:06.14,Mao Ichiyama,JPN,29.05.97,Yamaguchi,09.12.2017
2084,32:06.19,Derartu Tulu,ETH,21.03.72,Sydney,27.09.2000
2084,32:06.19,Jessica Tonn,USA,15.02.92,Palo Alto,02.05.2019
2086,32:06.22,Obare Doricah,KEN,10.01.90,Palo Alto,05.05.2017
2087,32:06.23,Clémence Calvin,FRA,17.05.90,Palo Alto,01.05.2016
2088,32:06.3,Akemi Matsuno,JPN,27.04.68,Kumamoto,13.05.1990
2089,32:06.31,Emily Sisson,USA,12.10.91,Des Moines,21.06.2018
2090,32:06.32,Genevieve Gregson,AUS,04.08.89,Melbourne,26.01.2021
2091,32:06.35,Asmae Leghzaoui,MAR,30.08.76,Edmonton,07.08.2001
2092,32:06.38,Natalya Sorokivskaya,KAZ,23.07.62,Leningrad,08.06.1986
2092,32:06.38,Masako Chiba,JPN,18.07.76,Toyama,01.10.1995
2094,32:06.40,Yuka Izumi,JPN,18.01.85,Oita,30.09.2006
2095,32:06.41,Yelena Tolstoguzova,RUS,17.06.62,Seattle,26.07.1990
2095,32:06.41,Tegla Loroupe,KEN,09.05.73,Sydney,27.09.2000
2097,32:06.42,Hiromi Suzuki,JPN,06.12.68,Tokyo,10.06.1994
2097,32:06.42,Berhane Adere,ETH,21.07.73,Lisboa,20.06.1998
2097,32:06.42,Yukiko Okamoto,JPN,29.11.74,Sendai,08.10.2000
2100,32:06.43,Fernanda Ribeiro,POR,23.06.69,Sydney,27.09.2000
2100,32:06.43,Molly Grabill,USA,31.08.92,San Juan Capistrano,06.05.2022
2102,32:06.45,Dorthe Rasmussen,DEN,27.01.60,Lommel,25.04.1992
2102,32:06.45,Amy Begley,USA,11.01.78,Des Moines,24.06.2010
2104,32:06.46,Mizuki Matsuda,JPN,31.05.95,Kumagaya,18.09.2020
2105,32:06.48,Kasumi Nishihara,JPN,01.03.89,Niigata,26.06.2015
2106,32:06.5,Maria Albertina Dias,POR,26.04.65,Caceras,08.04.1995
2107,32:06.51,Maria Conceição Ferreira,POR,13.03.62,Lisboa,15.07.1989
2108,32:06.54,Olivera Jevtic,SRB,24.07.77,Sydney,27.09.2000
2108,32:06.54,Kiyomi Ogawa,JPN,15.09.81,Kobe,22.04.2007
2110,32:06.63,Alina Reh,GER,23.05.97,Pliezhausen,07.05.2022
2111,32:06.64,Jordan Hasay,USA,12.09.91,Palo Alto,28.04.2013
2112,32:06.67,Päivi Tikkanen,FIN,19.01.60,Tokyo,27.08.1991
2113,32:06.68,Jessica Augusto,POR,08.11.81,Daegu,27.08.2011
2114,32:06.70,Kumi Tanabe,JPN,02.04.81,Amagasaki,12.05.2002
2114,32:06.70,Yuka Takashima,JPN,12.05.88,Kitami,06.07.2013
2116,32:06.71,Allie Ostrander,USA,24.12.96,Palo Alto,29.03.2019
2117,32:06.73,Yelena Romanova,RUS,20.03.63,Tokyo,27.08.1991
2117,32:06.73,Hikari Yoshimoto,JPN,02.08.90,Guangzhou,21.11.2010
2119,32:06.74A,Eveline Chirchir,KEN,10.05.98,Nairobi,22.08.2019
2120,32:06.76,Rosanna Munerotto,ITA,03.12.62,Seoul,26.09.1988
2121,32:06.79,Sayuri Oka,JPN,19.09.90,Kumagaya,20.09.2013
2122,32:06.82,Natosha Rogers,USA,07.05.91,Portland,11.06.2016
2123,32:06.85,Desireé Linden,USA,26.07.83,Palo Alto,01.05.2010
2124,32:06.87,Maggie Montoya,USA,02.05.95,San Juan Capistrano,05.12.2020
2125,32:06.89,Kimberley Smith,NZL,19.11.81,Osaka,25.08.2007
2125,32:06.89,Sula Utura,ETH,08.02.90,Zhukovskiy,03.07.2011
2127,32:06.92,Kayoko Fukushi,JPN,25.03.82,Kobe,30.06.2006
2128,32:06.94,Madoka Ogi,JPN,26.10.83,Kobe,23.04.2006
2129,32:06.96,Yelena Samokhvalova,RUS,21.11.80,Tula,25.06.2004
2130,32:06.98,Fernanda Marques,POR,15.04.66,Maia,23.05.1992
2131,32:06.99,Chantal Dällenbach,FRA,24.10.62,La Celle-Saint-Cloud,16.06.1996
2132,32:07.0A,Pauline Njeri,KEN,28.07.85,Nairobi,15.07.2011
2132,32:07.00,Dong Zhaoxia,CHN,13.11.74,Nanjing,08.05.1996
2132,32:07.00,Blake Russell,USA,24.07.75,Helsinki,06.08.2005
2135,32:07.01,Mahomi Muranaka,JPN,31.10.66,Osaka,09.06.1996
2136,32:07.08,Risa Takenaka,JPN,06.01.90,Abashiri,06.07.2014
2137,32:07.11,Anna Matsuda,JPN,18.04.94,Yamaguchi,09.12.2017
2138,32:07.13,Maria Albertina Dias,POR,26.04.65,Seoul,30.09.1988
2139,32:07.16,Mari Ozaki,JPN,16.07.75,Kobe,23.04.2000
2140,32:07.17,Sue Lee,CAN,07.05.60,Oslo,04.07.1987
2141,32:07.19,Elaine van Blunk,USA,11.09.64,Eugene,16.06.1993
2142,32:07.20,Aliphine Tuliamuk,KEN,05.04.89,Palo Alto,28.04.2013
2143,32:07.23,Darya Maslova,KGZ,06.05.95,Jakarta,25.08.2018
2144,32:07.25,Elizabeth McColgan,GBR,24.05.64,Barcelona,01.08.1992
2144,32:07.25,Eri Yamaguchi,JPN,14.01.73,Tottori,10.06.2000
2144,32:07.25,Kate O'Neill,USA,29.07.80,Sacramento,16.07.2004
2147,32:07.26,Eri Yamaguchi,JPN,14.01.73,Gifu,13.06.1999
2147,32:07.26,Ayalew Wude,ETH,04.07.87,Zhukovskiy,03.07.2011
2149,32:07.28,Uta Pippig,GER,07.09.65,Barcelona,01.08.1992
2149,32:07.28,Valeriya Zinenko,UKR,06.11.95,Pacé,28.05.2022
2151,32:07.29,Midori Fumoto,JPN,18.12.71,Kobe,03.05.1992
2152,32:07.31,Pauline Wanguru Kiragu,KEN,26.08.80,Shizuoka,03.05.2008
2153,32:07.36,Paige Stoner,USA,31.01.96,Palo Alto,29.03.2019
2154,32:07.37,Yuka Ando,JPN,16.03.94,Palo Alto,02.05.2015
2155,32:07.38,Galina Ivanova,RUS,11.03.76,Cheboksary,23.07.2009
2156,32:07.41,Joan Benoit,USA,16.05.57,Los Angeles,17.06.1984
2156,32:07.41,Mai Ito,JPN,23.05.84,Kitami,06.07.2013
2158,32:07.42,Christien Toonstra,NED,22.06.66,Barcelona,01.08.1992
2158,32:07.42,Iulia Olteanu,ROU,26.01.67,Lisboa,01.04.2000
2160,32:07.43,Anne Marie Lauck,USA,07.03.69,Sacramento,16.06.1995
2160,32:07.43,Yuka Miyazaki,JPN,21.08.92,Fukagawa,09.07.2015
2162,32:07.44,Natalie Harvey,AUS,19.01.75,Sandefjord,03.06.2000
2163,32:07.49,Martine Oppliger,SUI,19.10.57,Roma,04.09.1987
2163,32:07.49,Dong Zhaoxia,CHN,13.11.74,Kobe,26.04.1998
2165,32:07.50,Aurora Cunha,POR,31.05.59,Canberra,05.10.1985
2165,32:07.50,Joyce Chepchumba,KEN,06.11.70,Saint-Denis,03.07.1999
2167,32:07.54,Fernanda Ribeiro,POR,23.06.69,Lisboa,28.06.2008
2168,32:07.55,Ren Xiujuan,CHN,14.09.74,Guangzhou,19.11.2001
2169,32:07.56,Ai Inoue,JPN,13.01.90,Abashiri,11.07.2016
2170,32:07.58,Yuko Manabe,JPN,08.02.79,Tottori,10.06.2000
2171,32:07.62,Nathalie De,Vos,BEL,3 Ferrara,07.04.2007
2171,32:07.62,Carla Salomé Rocha,POR,25.04.90,Maia,12.07.2017
2173,32:07.64,Karolina Szabo,HUN,17.11.61,Budapest,01.06.1986
2174,32:07.65,Miki Igarashi,JPN,22.08.71,Fukuoka,23.09.1994
2175,32:07.66,Reiko Tosa,JPN,11.06.76,Shizuoka,03.05.2005
2176,32:07.68,Harumi Hiroyama,JPN,02.09.68,Sydney,27.09.2000
2177,32:07.69,Adriana Fernández,MEX,04.04.71,Palo Alto,04.05.2008
2178,32:07.7,Lyudmila Petrova,RUS,07.10.68,Moskva,25.06.1996
2178,32:07.70,Yuko Shimizu,JPN,13.07.85,Palo Alto,28.04.2013
2178,32:07.70,Keiko Nogami,JPN,06.12.85,Kitakyushu,19.05.2018
2181,32:07.74,Lynn Jennings,USA,01.07.60,Indianapolis,22.07.1988
2182,32:07.76,Yuko Kawakami,JPN,01.08.75,Kobe,26.04.1998
2183,32:07.77,Kasumi Nishihara,JPN,01.03.89,Palo Alto,01.05.2016
2184,32:07.78,Isabel Checa,ESP,27.12.82,Vigo,12.07.2008
2185,32:07.79,Zeyituna Husan,ETH,19.01.99,Isahaya,11.10.2020
2186,32:07.80,Salomé Nyirarukundo,RWA,20.12.97,Rio de Janeiro,12.08.2016
2187,32:07.82,Valentina Galimova,RUS,11.05.86,Moskva,11.06.2012
2188,32:07.84,Ayumi Hashimoto,JPN,17.06.83,Niigata,25.09.2004
2188,32:07.84,Amy Begley,USA,11.01.78,Palo Alto,04.05.2008
2190,32:07.90,Mara Yamauchi,GBR,13.08.73,Göteborg,07.08.2006
2191,32:07.91,Izumi Maki,JPN,10.12.68,Barcelona,01.08.1992
2191,32:07.91,Yuka Takashima,JPN,12.05.88,Niigata,26.06.2015
2193,32:07.94,Mari Ozaki,JPN,16.07.75,Kobe,27.04.2008
2193,32:07.94,Rachel Cliff,CAN,01.04.88,Portland,10.06.2017
2195,32:07.95,Maria Albertina Dias,POR,26.04.65,Maia,18.07.1989
2196,32:07.98,Emiko Kojima,JPN,04.07.79,Nobeoka,03.05.1998
2197,32:08.0A,Joyce Chepkirui,KEN,20.08.88,Nairobi,10.07.2015
2197,32:08.00,Miki Igarashi,JPN,22.08.71,Tokyo,14.06.1992
2197,32:08.00,Harumi Hiroyama,JPN,02.09.68,Shizuoka,03.10.1999
2197,32:08.00,Yelena Nagovitsyna,RUS,07.12.82,Zhukovskiy,03.07.2011
2201,32:08.01,Chiemi Takahashi,JPN,16.02.76,Kobe,26.04.1998
2202,32:08.02,Sula Utura,ETH,08.02.90,Hengelo,29.06.2016
2203,32:08.03,Rie Matsuoka,JPN,09.03.77,Fukushima,28.09.2002
2204,32:08.04,Katie McGregor,USA,02.09.77,Eugene,25.06.2009
2205,32:08.06,Honami Maeda,JPN,17.07.96,Kumagaya,18.09.2020
2206,32:08.09,Yoshimi Ozaki,JPN,01.07.81,Tokyo,02.06.2005
2206,32:08.09,Akane Sekino,JPN,28.07.90,Takamatsu,26.11.2017
2206,32:08.09,Caroline Kurgat,KEN,20.04.93,Palo Alto,29.03.2019
2209,32:08.15A,Getenesh Wami,ETH,11.12.74,Johannesburg,17.09.1999
2210,32:08.18A,Jackline Chepngeno,KEN,16.01.93,Nairobi,10.07.2015
2211,32:08.19,Mika Okunaga,JPN,27.10.82,Tokyo,02.06.2005
2212,32:08.21,Aheza Kiros Abeye,ETH,16.10.85,Ostrava,31.05.2011
2213,32:08.26,Amanda Vestri,USA,01.09.99,Palo Alto,31.03.2023
2214,32:08.32,Malin Wästlund,SWE,27.04.64,Oslo,02.07.1988
2214,32:08.32,Eloise Wellings,AUS,09.11.82,Melbourne,09.12.2010
2214,32:08.32,Courtney Smith,USA,01.05.96,Palo Alto,01.04.2016
2217,32:08.39,Chelsea Blaase,USA,10.04.94,Palo Alto,01.04.2016
2218,32:08.45,Narumi Kobayashi,JPN,17.04.00,Fukuroi,03.05.2021
2219,32:08.46,Riko Matsuzaki,JPN,24.12.92,Yamaguchi,09.12.2017
2220,32:08.51,Mahomi Muranaka,JPN,31.10.66,Tokyo,10.06.1994
2220,32:08.51,Alisha Williams,USA,05.02.82,Eugene,22.06.2012
2222,32:08.52,Sabrina Mockenhaupt,GER,06.12.80,München,06.08.2002
2223,32:08.54,Jane Ngotho,KEN,29.11.69,Hengelo,25.06.1991
2223,32:08.54,Gemma Barrachina,ESP,10.04.86,Lisboa,24.03.2012
2225,32:08.57,Maitane Melero,ESP,20.02.83,Pacé,28.05.2022
2226,32:08.59,Rei Ohara,JPN,10.08.90,Niigata,26.06.2015
2227,32:08.60,Elena Murgoci,ROU,20.05.60,Bucuresti,03.07.1993
2228,32:08.64,Harumi Okamoto,JPN,07.02.98,Osaka,21.09.2018
2229,32:08.65,Eri Makikawa,JPN,22.04.93,Abashiri,06.07.2014
2230,32:08.67,Helena Sampaio,POR,09.10.75,Lisboa,01.04.2000
2230,32:08.67,Narumi Kobayashi,JPN,17.04.00,Abashiri,15.07.2020
2232,32:08.70,Cristina Ruiz,ESP,16.01.99,Burjassot,25.03.2023
2233,32:08.72,Carmen de Oliveira,BRA,17.08.65,Hengelo,20.06.1993
2234,32:08.73,Rei Ohara,JPN,10.08.90,Kitami,06.07.2013
2235,32:08.74,Derartu Tulu,ETH,21.03.72,Kobe,29.04.1991
2235,32:08.74,Izumi Maki,JPN,10.12.68,Hiratsuka,18.10.1992
2235,32:08.74,Claudia Lokar,GER,09.02.64,Helsinki,13.08.1994
2235,32:08.74,Tomomi Tanaka,JPN,25.01.88,Fukagawa,09.07.2015
2239,32:08.75,Wang Xiaoxia,CHN,21.08.76,Nanjing,08.05.1996
2240,32:08.76,Ursula Jeitziner,SUI,14.03.72,Koblenz,16.05.1996
2240,32:08.76,Liu Ruihuan,CHN,29.06.92,Suzhou,31.05.2013
2240,32:08.76,Rochelle Kanuho,USA,04.07.90,Sacramento,06.12.2015
2243,32:08.77,Gwyn Coogan,USA,21.08.65,Sankt Peterburg,25.07.1994
2244,32:08.82,Nora Leticia Rocha,MEX,18.12.67,Burnaby,03.06.2000
2245,32:08.84,Mikie Takanaka,JPN,06.10.80,Fukagawa,25.06.2003
2246,32:08.92,Jip Vastenburg,NED,21.03.94,Rio de Janeiro,12.08.2016
2247,32:08.96,Moira Stewartová,CZE,09.06.95,Pacé,28.05.2022
2248,32:08.97,Chiemi Takahashi,JPN,16.02.76,Toyama,01.10.1995
2249,32:09.02,Aniko Kalovics,HUN,13.05.77,Istanbul,12.04.2008
2250,32:09.08,Carole Rouillard,CAN,15.03.60,Seoul,26.09.1988
2251,32:09.1,Maria Manuela Machado,POR,09.08.63,Maia,20.07.1994
2251,32:09.10,Mika Yoshikawa,JPN,16.09.84,Fukuoka,21.09.2012
2251,32:09.10,Weini Kelati Frezghi,ERI,01.12.96,Clovis,09.05.2019
2254,32:09.12,Naomi Sakashita,JPN,25.05.75,Osaka,09.06.1996
2254,32:09.12,Mikuni Yada,JPN,29.10.99,Isahaya,11.10.2020
2256,32:09.13,Odile Ohier,FRA,19.11.63,Reims,03.07.1991
2256,32:09.13,Nicole Aish,USA,18.03.76,Palo Alto,30.04.2004
2258,32:09.14,Tatiele Roberta de,Carvalho,BRA,2 Portland,11.06.2016
2259,32:09.15,Helena Javornik,SLO,26.03.66,Saint-Denis,23.08.2003
2259,32:09.15,Tara Erdmann,USA,14.06.89,Eugene,22.06.2012
2259,32:09.15,Wakana Itsuki,JPN,07.04.94,Gifu,23.09.2022
2262,32:09.16,Mai Ito,JPN,23.05.84,Kumagaya,20.09.2013
2263,32:09.20,Sharon Lokedi,KEN,10.03.94,Eugene,07.06.2018
2264,32:09.21,Yamna Belkacem,FRA,20.02.74,Edmonton,07.08.2001
2265,32:09.25,Ikumi Wakamatsu,JPN,22.06.74,Sendai,08.10.2000
2266,32:09.26,Silvia Weissteiner,ITA,13.07.79,Göteborg,07.08.2006
2267,32:09.28,Natalya Berkut,UKR,30.05.75,Donetsk,04.07.2007
2268,32:09.29,Yelena Samokhvalova,RUS,21.11.80,Kazan,17.07.2008
2269,32:09.31,Christelle Daunay,FRA,05.12.74,Gateshead,27.06.2004
2269,32:09.31,Mao Ichiyama,JPN,29.05.97,Osaka,25.09.2020
2271,32:09.35,Joyce Chepkirui,KEN,20.08.88,Glasgow,29.07.2014
2272,32:09.37,Leah Malot,KEN,07.06.72,Reims,27.06.1997
2272,32:09.37,Maria Mettler,USA,14.03.99,San Juan Capistrano,05.12.2020
2274,32:09.38,Jane Ngotho,KEN,29.11.69,Tokyo,27.08.1991
2275,32:09.41,Beleynesh Oljira,ETH,26.06.90,Zhukovskiy,03.07.2011
2276,32:09.43,Delillah Asiago,KEN,24.02.72,Oslo,06.07.1991
2277,32:09.44,Haruka Yamaguchi,JPN,07.07.87,Abashiri,10.07.2021
2278,32:09.46,Nadezhda Ilyina,RUS,02.04.64,Warstein,07.07.1993
2279,32:09.48,Florence Kiplagat,KEN,27.02.87,Glasgow,29.07.2014
2280,32:09.49,Noriko Ura,JPN,28.07.76,Osaka,09.06.1996
2280,32:09.49,Annette Peters,USA,31.05.65,Sacramento,14.07.2000
2280,32:09.49,Riko Matsuzaki,JPN,24.12.92,Osaka,22.09.2017
2283,32:09.50,Genet Getaneh,ETH,06.01.86,Valkenswaard,26.06.2007
2284,32:09.53,Marina Bastos,POR,07.07.71,Lisboa,01.04.2000
2285,32:09.54,Anna Arnaudo,ITA,18.10.00,Pacé,28.05.2022
2286,32:09.56,Colleen de Reuck,RSA,13.04.64,Athínai,02.08.1997
2287,32:09.57,Vanessa Fraser,USA,27.07.95,San Juan Capistrano,05.12.2020
2288,32:09.58,Miki Igarashi,JPN,22.08.71,Barcelona,07.08.1992
2289,32:09.6,Olga Appell,MEX,02.08.63,Walnut,17.04.1992
2290,32:09.64,Kerstin Preßler,GER,02.02.62,Jena,28.05.1992
2291,32:09.67,Megumi Oshima,JPN,04.09.75,Tokyo,02.06.2005
2291,32:09.67,Ashu Kasim Rabo,ETH,20.10.84,El Djezair,21.07.2007
2291,32:09.67,Trihas Gebre,ESP,29.04.90,Rio de Janeiro,12.08.2016
2294,32:09.69,Natasha Wodak,CAN,17.12.81,Burnaby,13.06.2019
2295,32:09.70,Maria Conceição Ferreira,POR,13.03.62,Maia,27.07.1991
2295,32:09.70,Tegla Loroupe,KEN,09.05.73,Hengelo,20.06.1993
2297,32:09.71,Delillah Asiago,KEN,24.02.72,Gifu,06.10.1991
2298,32:09.76,Yukiko Okamoto,JPN,29.11.74,Toyama,01.10.1995
2299,32:09.80,Ayumi Hagiwara,JPN,01.06.92,Kumagaya,20.09.2013
2300,32:09.82,Fatima Yvelain,FRA,31.12.69,Braga,28.06.2002
2300,32:09.82,Kaitlin Goodman,USA,31.01.87,Palo Alto,03.04.2015
2300,32:09.82,Carrie Verdon,USA,08.03.94,San Juan Capistrano,05.12.2020
2300,32:09.82,Doreen Chesang,UGA,16.10.90,Maia,08.05.2021
2300,32:09.82,Lauren Ryan,AUS,15.03.98,San Juan Capistrano,04.03.2023
2305,32:09.84,Kasumi Nishihara,JPN,01.03.89,Palo Alto,04.05.2014
2306,32:09.87,Yelena Vyazova,UKR,18.04.60,Moskva,23.06.1992
2306,32:09.87,Ayumi Hagiwara,JPN,01.06.92,Palo Alto,29.03.2019
2308,32:09.88,Salina Kosgei,KEN,16.11.76,Braga,28.06.2002
2309,32:09.89,Allie Kieffer,USA,16.09.87,Portland,10.06.2017
2310,32:09.90,Miki Ohira,JPN,28.06.81,Oita,30.09.2006
2311,32:09.91,Misaki Nishida,JPN,07.08.91,Osaka,04.12.2020
2312,32:09.94,Ma Ningning,CHN,01.06.76,Jinan,02.06.1993
2312,32:09.94,Yuko Saito,JPN,24.09.78,Tokyo,02.06.2005
2314,32:09.95,Marina Bastos,POR,07.07.71,Barakaldo,05.04.1997
2314,32:09.95,Yoko Yagi,JPN,14.04.80,Utrecht,17.06.2005
2314,32:09.95,Wang Xueqin,CHN,01.01.91,Shenyang,11.09.2013
2317,32:09.97,Yuko Kawakami,JPN,01.08.75,Shizuoka,03.10.1999
2318,32:09.99,Stephanie Bruce,USA,14.01.84,Des Moines,25.07.2019
