Place,Time,Athlete,Country,Date of Birth,City,Event Date
1390,1:44.48,Clayton Murphy,USA,26.02.95,Ad-Dawhah,29.09.2019
1390,1:44.48,Wesley Vázquez,PUR,27.03.94,Ad-Dawhah,01.10.2019
1390,1:44.48,Marco Arop,CAN,20.09.98,Bruxelles,02.09.2022
1407,1:44.49,Mike Boit,KEN,06.01.49,Lausanne,14.07.1981
1407,1:44.49,Rob Druppers,NED,29.04.62,Zürich,21.08.1985
1407,1:44.49,David Mack,USA,30.05.61,Köln,25.08.1985
1407,1:44.49,Nixon Kiprotich,KEN,04.12.62,Sevilla,30.05.1990
1407,1:44.49,William Tanui,KEN,22.02.64,Monaco,12.08.1990
1407,1:44.49,Marko Koers,NED,03.11.72,London,12.07.1996
1407,1:44.49,Norberto Téllez,CUB,22.01.72,Oslo,30.06.1999
1407,1:44.49,Noah Ngeny,KEN,02.11.78,Oslo,28.07.2000
1407,1:44.49,Andrea Longo,ITA,26.06.75,Sydney,25.09.2000
1407,1:44.49,Nicholas Wachira,KEN,19.11.82,Rovereto,29.08.2001
1407,1:44.49,Timothy Kiptanui,KEN,05.01.80,Rovereto,08.09.2004
1407,1:44.49,Youssef Saad Kamel,BRN,29.03.83,Madrid,21.07.2007
1407,1:44.49,Michael Rimmer,GBR,03.02.86,Lausanne,08.07.2010
1407,1:44.49,Abraham Kiplagat,KEN,09.08.84,Berlin,22.08.2010
1407,1:44.49,Khadevis Robinson,USA,19.07.76,Eugene,26.06.2011
1407,1:44.49,Kevin López,ESP,12.06.90,Barcelona,22.07.2011
1407,1:44.49,Yuriy Borzakovskiy,RUS,12.04.81,Daegu,30.08.2011
1407,1:44.49,Alfred Kirwa Yego,KEN,28.11.86,New York City,09.06.2012
1407,1:44.49,Adam Kszczot,POL,02.09.89,London,14.07.2012
1407,1:44.49,Duane Solomon,USA,28.12.84,Zürich,29.08.2013
1407,1:44.49,Edwin Kiplagat Melly,KEN,23.04.94,Rieti,08.09.2013
1407,1:44.49,Mohammed Aman,ETH,10.01.94,Ad-Dawhah,09.05.2014
1407,1:44.49,Marcin Lewandowski,POL,13.06.87,Saint-Denis,05.07.2014
1407,1:44.49,Adam Kszczot,POL,02.09.89,Monaco,15.07.2016
1407,1:44.49,Antoine Gakeme,BDI,24.12.91,Rovereto,29.08.2017
1407,1:44.49,Elliot Giles,GBR,26.05.94,Tokyo,31.07.2021
1407,1:44.49,Patryk Dobek,POL,13.02.94,Chorzów,05.06.2022
1407,1:44.49,Mouad Zahafi,MAR,09.05.98,Eugene,10.06.2022
1407,1:44.49,Kyle Langford,GBR,02.02.96,Rovereto,30.08.2022
1407,1:44.49,Wyclife Kisasy,KEN,02.07.97,Bruxelles,02.09.2022
1437,1:44.5,Pekka Vasala,FIN,17.04.48,Helsinki,20.08.1972
1437,1:44.5y,Danie Malan,RSA,26.06.50,Los Angeles,27.05.1973
1437,1:44.5A,Nixon Kiprotich,KEN,04.12.62,Nairobi,13.08.1988
1437,1:44.5A,Joel Marwa,KEN,30.08.74,Nairobi,02.07.1998
1437,1:44.5,Wilfred Bungei,KEN,24.07.80,Milano,07.06.2000
1437,1:44.50,Sebastian Coe,GBR,29.09.56,Stuttgart,28.08.1986
1437,1:44.50,Marko Koers,NED,03.11.72,Lausanne,02.07.1997
1437,1:44.50,Joseph Mutua Mwengi,KEN,10.12.78,Lausanne,06.07.2004
1437,1:44.50,Bram Som,NED,20.02.80,Bruxelles,03.09.2004
1437,1:44.50,Youssef Saad Kamel,BRN,29.03.83,Stockholm,25.07.2006
1437,1:44.50,Alfred Kirwa Yego,KEN,28.11.86,Rieti,09.09.2007
1437,1:44.50,Ayanleh Souleiman,DJI,03.12.92,Bruxelles,06.09.2013
1437,1:44.50,Adam Kszczot,POL,02.09.89,Saint-Denis,05.07.2014
1437,1:44.50,Edwin Kiplagat Melly,KEN,23.04.94,Barcelona,08.07.2015
1437,1:44.50,Brandon McBride,CAN,15.06.94,Eugene,10.06.2016
1437,1:44.50,Nijel Amos,BOT,15.03.94,Birmingham,20.08.2017
1437,1:44.50,Jonathan Kitilit,KEN,24.04.94,Zagreb,04.09.2018
1437,1:44.50,Emmanuel Korir,KEN,15.06.95,Ad-Dawhah,03.05.2019
1437,1:44.50A,Jonathan Kitilit,KEN,24.04.94,Nairobi,22.08.2019
1437,1:44.50,Alfred Kipketer,KEN,26.12.96,Madrid,25.08.2019
1437,1:44.50,Marco Arop,CAN,20.09.98,Lausanne,26.08.2021
1458,1:44.51,Earl Jones,USA,17.07.64,Los Angeles,05.08.1984
1458,1:44.51,Johnny Gray,USA,19.06.60,Nice,13.07.1987
1458,1:44.51,Peter Elliott,GBR,09.10.62,Zürich,17.08.1988
1458,1:44.51,Wilson Kipketer,KEN,12.12.70,København,28.08.1994
1458,1:44.51,Norberto Téllez,CUB,22.01.72,Oslo,09.07.1998
1458,1:44.51A,Joseph Mutua Mwengi,KEN,10.12.78,Nairobi,26.07.2003
1458,1:44.51,Youssef Saad Kamel,BRN,29.03.83,Madrid,17.07.2004
1458,1:44.51,William Yiampoy,KEN,17.05.74,Helsinki,12.08.2005
1458,1:44.51,Yuriy Borzakovskiy,RUS,12.04.81,Helsinki,14.08.2005
1458,1:44.51,Abubaker Kaki Khamis,SUD,21.06.89,London,07.08.2012
1458,1:44.51A,Willy Tarbei,KEN,30.05.98,Nairobi,17.06.2015
1458,1:44.51A,Timothy Kitum,KEN,20.11.94,Nairobi,29.04.2016
1458,1:44.51,Pierre-Ambroise Bosse,FRA,11.05.92,Rabat,22.05.2016
1458,1:44.51,Amel Tuka,BIH,09.01.91,Ostrava,08.09.2020
1458,1:44.51,Krzysztof Róznicki,POL,29.08.03,Chorzów,20.06.2021
1458,1:44.51,Isaiah Harris,USA,18.10.96,Stockholm,04.07.2021
1458,1:44.51,Marco Arop,CAN,20.09.98,Eugene,21.08.2021
1475,1:44.52,Moussa Fall,SEN,28.08.63,Linz,15.08.1988
1475,1:44.52,Mark Everett,USA,02.09.68,Stockholm,03.07.1991
1475,1:44.52,Joseph Tengelei,KEN,08.12.70,Köln,21.08.1994
1475,1:44.52,Einars Tupuritis,LAT,09.12.73,Bergen,29.06.1996
1475,1:44.52,Patrick Ndururi,KEN,12.01.69,Hechtel,19.07.1997
1475,1:44.52,Joeri Jansen,BEL,28.05.79,Bruxelles,24.08.2001
1475,1:44.52,Gilbert Kipchoge,KEN,04.05.83,Belém,25.05.2008
1475,1:44.52,Jamie Webb,GBR,01.06.94,London,20.07.2019
1475,1:44.52,Djamel Sedjati,ALG,03.05.99,Oran,03.07.2022
1484,1:44.53,Donald Paige,USA,13.10.56,Eugene,23.06.1980
1484,1:44.53,Donato Sabia,ITA,11.09.63,Los Angeles,06.08.1984
1484,1:44.53,John Marshall,USA,05.11.63,Indianapolis,16.06.1985
1484,1:44.53,Vebjørn Rodal,NOR,16.09.72,Athínai,08.08.1997
1484,1:44.53,Bram Som,NED,20.02.80,Heusden-Zolder,05.08.2000
1484,1:44.53,Wilfred Bungei,KEN,24.07.80,Lausanne,01.07.2003
1484,1:44.53,Hezekiél Sepeng,RSA,30.06.74,Madrid,19.07.2003
1484,1:44.53,Abraham Chepkirwok,UGA,18.11.88,Berlin,01.06.2008
1484,1:44.53,Marcin Lewandowski,POL,13.06.87,Rieti,10.09.2011
1484,1:44.53,Jackson Kivuva,KEN,11.08.89,Rieti,10.09.2011
1484,1:44.53,Marcin Lewandowski,POL,13.06.87,Bruxelles,16.09.2011
1484,1:44.53,Anthony Chemut,KEN,17.12.92,Porto-Novo,29.06.2012
1484,1:44.53,Ferguson Cheruiyot,KEN,30.11.89,Ad-Dawhah,15.05.2015
1484,1:44.53,Nick Symmonds,USA,30.12.83,Eugene,28.06.2015
1484,1:44.53,Pierre-Ambroise Bosse,FRA,11.05.92,Montreuil,07.06.2016
1484,1:44.53,Isaiah Harris,USA,18.10.96,Sacramento,25.06.2017
1484,1:44.53,Nijel Amos,BOT,15.03.94,Bruxelles,01.09.2017
1484,1:44.53,Benjamin Robert,FRA,04.11.98,Marseille,09.06.2021
1484,1:44.53,Amel Tuka,BIH,09.01.91,Tokyo,01.08.2021
1484,1:44.53,Benjamin Robert,FRA,04.11.98,Chorzów,05.06.2022
1504,1:44.54,Rob Druppers,NED,29.04.62,London,17.09.1982
1504,1:44.54,Robert Kibet,KEN,15.12.65,London,28.07.1989
1504,1:44.54,David Kiptoo Singoei,KEN,26.06.65,Lappeenranta,16.07.1995
1504,1:44.54,William Yiampoy,KEN,17.05.74,Lisboa,05.08.2000
1504,1:44.54,Trinity Gray,USA,03.04.78,Rovereto,29.08.2001
1504,1:44.54,Wilfred Bungei,KEN,24.07.80,Roma,02.07.2004
1504,1:44.54,Youssef Saad Kamel,BRN,29.03.83,Athínai,14.06.2005
1504,1:44.54,Gary Reed,CAN,25.10.81,Oslo,29.07.2005
1504,1:44.54,Yuriy Borzakovskiy,RUS,12.04.81,Bruxelles,26.08.2005
1504,1:44.54,Nick Symmonds,USA,30.12.83,Eugene,10.06.2007
1504,1:44.54,Nabil Madi,ALG,09.06.81,Heusden-Zolder,28.07.2007
1504,1:44.54,Alfred Kirwa Yego,KEN,28.11.86,Osaka,31.08.2007
1504,1:44.54,Asbel Kiprop,KEN,30.06.89,Ostrava,17.06.2009
1504,1:44.54,Jackson Kivuva,KEN,11.08.89,Lausanne,08.07.2010
1504,1:44.54,Abubaker Kaki Khamis,SUD,21.06.89,Birmingham,10.07.2011
1504,1:44.54,Khadevis Robinson,USA,19.07.76,Eugene,02.06.2012
1504,1:44.54,Nijel Amos,BOT,15.03.94,London,07.08.2012
1504,1:44.54,Nijel Amos,BOT,15.03.94,Ad-Dawhah,09.05.2014
1504,1:44.54,Amel Tuka,BIH,09.01.91,Bruxelles,09.09.2016
1504,1:44.54,Antoine Gakeme,BDI,24.12.91,Monaco,21.07.2017
1504,1:44.54,Ferguson Cheruiyot,KEN,30.11.89,Ad-Dawhah,28.05.2021
1504,1:44.54,Michael Saruni,KEN,18.01.95,Tokyo,01.08.2021
1504,1:44.54,Max Burgin,GBR,20.05.02,Ostrava,31.05.2022
1504,1:44.54,Pierre-Ambroise Bosse,FRA,11.05.92,Paris,18.06.2022
1504,1:44.54,Max Burgin,GBR,20.05.02,Manchester,26.06.2022
1504,1:44.54,Emmanuel Wanyonyi,KEN,01.08.04,Eugene,23.07.2022
1530,1:44.55,Mike Boit,KEN,06.01.49,Milano,08.07.1981
1530,1:44.55,Garry Cook,GBR,10.01.58,Koblenz,29.08.1984
1530,1:44.55,Johnny Gray,USA,19.06.60,Rieti,04.09.1985
1530,1:44.55,Paul Ereng,KEN,22.08.67,Seoul,25.09.1988
1530,1:44.55,Nixon Kiprotich,KEN,04.12.62,La Coruña,25.07.1989
1530,1:44.55,Andrea Benvenuti,ITA,13.12.69,Zürich,04.08.1993
1530,1:44.55,Julius Achon,UGA,12.12.76,Fairfax,04.05.1996
1530,1:44.55,William Tanui,KEN,22.02.64,Rieti,01.09.1996
1530,1:44.55,Djabir Said-Guerni,ALG,29.03.77,Milano,06.06.2001
1530,1:44.55,Wilfred Bungei,KEN,24.07.80,Edmonton,07.08.2001
1530,1:44.55,William Yiampoy,KEN,17.05.74,Helsinki,14.08.2005
1530,1:44.55,Alfred Kirwa Yego,KEN,28.11.86,Zürich,19.08.2005
1530,1:44.55,Mohamed Khalaf Al-Azemi,KUW,16.06.82,Athínai,02.07.2007
1530,1:44.55,Khadevis Robinson,USA,19.07.76,Eugene,08.06.2008
1530,1:44.55,Alfred Kirwa Yego,KEN,28.11.86,Monaco,22.07.2011
1530,1:44.55,Brandon Johnson,USA,06.03.85,Rieti,08.09.2013
1530,1:44.55,Job Kinyor,KEN,02.09.90,Rieti,07.09.2014
1530,1:44.55A,Kipyegon Bett,KEN,02.01.98,Nairobi,17.06.2015
1548,1:44.56,Johnny Gray,USA,19.06.60,Linz,09.07.1997
1548,1:44.56,Benjamin Kipkurui,KEN,28.12.80,Rehlingen,24.05.1999
1548,1:44.56,Pawel Czapiewski,POL,30.03.78,Monaco,19.07.2002
1548,1:44.56,Mbulaeni Mulaudzi,RSA,08.09.80,Bruxelles,03.09.2004
1548,1:44.56,William Yiampoy,KEN,17.05.74,Lausanne,11.07.2006
1548,1:44.56,Mohamed Khalaf Al-Azemi,KUW,16.06.82,Oslo,15.06.2007
1548,1:44.56,Youssef Saad Kamel,BRN,29.03.83,Bruxelles,05.09.2008
1548,1:44.56,Amine Laâlou,MAR,13.05.82,Tangier,12.07.2009
1548,1:44.56,Marcin Lewandowski,POL,13.06.87,Oslo,04.06.2010
1548,1:44.56,Andrew Wheating,USA,21.11.87,London,13.08.2010
1548,1:44.56,Leonel Manzano,USA,12.09.84,Berlin,22.08.2010
1548,1:44.56,Manuel Olmedo,ESP,17.05.83,Barcelona,22.07.2011
1548,1:44.56,Timothy Kitum,KEN,20.11.94,Barcelona,15.07.2012
1548,1:44.56,Marcin Lewandowski,POL,13.06.87,Moskva,11.08.2013
1548,1:44.56A,Jackson Kivuva,KEN,11.08.89,Nairobi,01.08.2015
1548,1:44.56,Ferguson Cheruiyot,KEN,30.11.89,Eugene,28.05.2016
1548,1:44.56,Boris Berian,USA,19.12.92,Rio de Janeiro,13.08.2016
1548,1:44.56,Marcin Lewandowski,POL,13.06.87,Rio de Janeiro,13.08.2016
1548,1:44.56,Peter Bol,AUS,22.02.94,Stockholm,10.06.2018
1548,1:44.56,Benjamin Robert,FRA,04.11.98,Monaco,14.08.2020
1548,1:44.56,Elliot Giles,GBR,26.05.94,Ad-Dawhah,25.09.2020
1548,1:44.56,Emmanuel Korir,KEN,15.06.95,Zürich,09.09.2021
1548,1:44.56,Marco Arop,CAN,20.09.98,Eugene,20.07.2022
1571,1:44.57A,Wilson Kiprugut,KEN,38,Ciudad de México,15.10.1968
1571,1:44.57,David Mack,USA,30.05.61,Zürich,21.08.1985
1571,1:44.57,Johnny Gray,USA,19.06.60,Monaco,07.08.1993
1571,1:44.57,Marius van Heerden,RSA,08.09.74,Cape Town,12.04.1996
1571,1:44.57,David Kiptoo Singoei,KEN,26.06.65,Moskva,08.06.1997
1571,1:44.57,Johan Botha,RSA,10.01.74,Kuala Lumpur,19.09.1998
1571,1:44.57,David Krummenacker,USA,24.05.75,Monaco,04.08.1999
1571,1:44.57,Joseph Mutua Mwengi,KEN,10.12.78,Lausanne,04.07.2001
1571,1:44.57,Mohammed Aman,ETH,10.01.94,Daegu,28.08.2011
1571,1:44.57,Abraham Rotich,BRN,26.06.93,Budapest,10.07.2013
1571,1:44.57,Abubaker Kaki Khamis,SUD,21.06.89,Roma,05.06.2014
1571,1:44.57,Nijel Amos,BOT,15.03.94,London,25.07.2015
1571,1:44.57A,Kipngetich Ngeno,KEN,17.08.00,Nairobi,13.09.2019
1571,1:44.57,Collins Kipruto,KEN,12.04.94,Leverkusen,27.06.2021
1571,1:44.57,Mouad Zahafi,MAR,09.05.98,Rovereto,30.08.2022
1586,1:44.58,Agberto Conceiço Guimarães,BRA,18.08.57,Zürich,22.08.1984
1586,1:44.58,Earl Jones,USA,17.07.64,Indianapolis,16.06.1985
1586,1:44.58,Joaquim Cruz,BRA,12.03.63,Bern,23.08.1988
1586,1:44.58,Norberto Téllez,CUB,22.01.72,Berlin,30.08.1996
1586,1:44.58,Mark Everett,USA,02.09.68,Pátra,01.08.1999
1586,1:44.58,David Lelei,KEN,10.05.71,Sydney,26.02.2000
1586,1:44.58,Patrick Konchellah,KEN,20.04.68,Ingolstadt,18.06.2000
1586,1:44.58,David Krummenacker,USA,24.05.75,Torino,07.06.2002
1586,1:44.58,Youssef Saad Kamel,BRN,29.03.83,Bruxelles,26.08.2005
1586,1:44.58,Yeimer López,CUB,20.08.82,Rio de Janeiro,28.07.2007
1586,1:44.58,Bram Som,NED,20.02.80,Saint-Denis,16.07.2010
1586,1:44.58,Eric Sowinski,USA,21.12.89,Walnut,19.04.2014
1586,1:44.58,Isaiah Harris,USA,18.10.96,Eugene,21.06.2021
1586,1:44.58,Collins Kipruto,KEN,12.04.94,Ostrava,31.05.2022
1600,1:44.59,Matthias Assmann,FRG,02.02.57,Koblenz,06.08.1986
1600,1:44.59,Ryszard Ostrowski,POL,06.02.61,Roma,01.09.1987
1600,1:44.59,Tony Morrell,GBR,30.05.62,Oslo,02.07.1988
1600,1:44.59,Tom McKean,GBR,27.10.63,Stockholm,03.07.1989
1600,1:44.59,Adem Hecini,ALG,13.12.75,Zürich,13.08.1997
1600,1:44.59,Andrea Longo,ITA,26.06.75,Bruxelles,03.09.1999
1600,1:44.59,Glody Dube,BOT,02.07.78,Saint-Denis,06.07.2001
1600,1:44.59,Bram Som,NED,20.02.80,Saint-Denis,04.07.2003
1600,1:44.59,Mohamed Khalaf Al-Azemi,KUW,16.06.82,Oslo,02.06.2006
1600,1:44.59,Youssef Saad Kamel,BRN,29.03.83,Monaco,20.08.2006
1600,1:44.59A,Jeremiah Mutai,KEN,27.12.92,Nairobi,13.07.2013
1600,1:44.59,Alfred Kipketer,KEN,26.12.96,Ad-Dawhah,15.05.2015
1600,1:44.59,Marcin Lewandowski,POL,13.06.87,Monaco,15.07.2016
1600,1:44.59,Ferguson Cheruiyot,KEN,30.11.89,Bruxelles,09.09.2016
1600,1:44.59,Adam Kszczot,POL,02.09.89,Berlin,11.08.2018
1600,1:44.59,Clayton Murphy,USA,26.02.95,Roma,06.06.2019
1600,1:44.59,Collins Kipruto,KEN,12.04.94,Paris,24.08.2019
1600,1:44.59,Ferguson Cheruiyot,KEN,30.11.89,Turku,08.06.2021
1600,1:44.59,Tshepo Tshite,RSA,15.01.97,Bydgoszcz,03.06.2022
1600,1:44.59,Andreas Kramer,SWE,13.04.97,Bydgoszcz,03.06.2022
1600,1:44.59,Collins Kipruto,KEN,12.04.94,Heusden-Zolder,02.07.2022
1621,1:44.6,Pekka Vasala,FIN,17.04.48,Helsinki,14.09.1972
1621,1:44.6,Mike Boit,KEN,06.01.49,Helsinki,29.06.1977
1621,1:44.6,Agberto Conceiço Guimarães,BRA,18.08.57,São Paulo,15.06.1984
1621,1:44.6,David Kiptoo Singoei,KEN,26.06.65,Milano,07.06.2000
1621,1:44.6A,Job Kinyor,KEN,02.09.90,Nairobi,26.04.2014
1621,1:44.6A,Ferguson Cheruiyot,KEN,30.11.89,Nairobi,31.07.2015
1621,1:44.6A,Job Kinyor,KEN,02.09.90,Nairobi,31.07.2015
1621,1:44.6A,Asbel Kiprop,KEN,30.06.89,Eldoret,15.04.2016
1621,1:44.6A,Abel Kipsang,KEN,22.11.96,Gaborone,29.04.2023
1621,1:44.60,Rob Druppers,NED,29.04.62,Firenze,13.06.1984
1621,1:44.60,Abdi Bile,SOM,28.12.62,Koblenz,13.08.1987
1621,1:44.60,Djabir Said-Guerni,ALG,29.03.77,Zürich,15.08.2003
1621,1:44.60,Mohammed Al-Salhi,KSA,11.05.86,El Djezair,22.06.2006
1621,1:44.60,Fabiano Pecanha,BRA,05.06.82,Bangkok,11.08.2007
1621,1:44.60,Marcin Lewandowski,POL,13.06.87,Daegu,28.08.2011
1621,1:44.60,Job Kinyor,KEN,02.09.90,London,14.07.2012
1621,1:44.60,Tyler Mulder,USA,15.02.87,Budapest,10.07.2013
1621,1:44.60,Marcin Lewandowski,POL,13.06.87,Roma,05.06.2014
1621,1:44.60,Daniel Rowden,GBR,09.09.97,Ad-Dawhah,28.05.2021
1621,1:44.60,Patryk Dobek,POL,13.02.94,Tokyo,01.08.2021
1621,1:44.60,Bryce Hoppel,USA,05.09.97,Eugene,26.06.2022
1621,1:44.60,Slimane Moula,ALG,25.02.99,Stockholm,30.06.2022
1621,1:44.60,Ben Pattison,GBR,15.12.01,Stretford,23.07.2022
1644,1:44.61,Donald Paige,USA,13.10.56,Koblenz,31.08.1983
1644,1:44.61,Tom McKean,GBR,27.10.63,Stuttgart,28.08.1986
1644,1:44.61,Peter Braun,GER,01.08.62,Zürich,17.08.1988
1644,1:44.61,Tony Morrell,GBR,30.05.62,Rieti,31.08.1988
1644,1:44.61,Nixon Kiprotich,KEN,04.12.62,Zürich,15.08.1990
1644,1:44.61,Nixon Kiprotich,KEN,04.12.62,Lausanne,08.07.1992
1644,1:44.61,Nico Motchebon,GER,13.11.69,Oslo,22.07.1994
1644,1:44.61,Sammy Kibet Langat,KEN,24.01.70,Köln,18.08.1995
1644,1:44.61,William Yiampoy,KEN,17.05.74,Edmonton,05.08.2001
1644,1:44.61,Florent Lacasse,FRA,21.01.81,Torino,06.06.2003
1644,1:44.61A,Joseph Mutua Mwengi,KEN,10.12.78,Nairobi,26.06.2004
1644,1:44.61,Mbulaeni Mulaudzi,RSA,08.09.80,Athínai,28.08.2004
1644,1:44.61,Khadevis Robinson,USA,19.07.76,Heusden-Zolder,22.07.2006
1644,1:44.61,Khadevis Robinson,USA,19.07.76,Zürich,18.08.2006
1644,1:44.61,Mbulaeni Mulaudzi,RSA,08.09.80,Roma,11.07.2008
1644,1:44.61,Marcin Lewandowski,POL,13.06.87,Bydgoszcz,03.06.2011
1644,1:44.61,Robert Lathouwers,NED,08.07.83,Hengelo,27.05.2012
1644,1:44.61,Andrew Osagie,GBR,19.02.88,New York City,09.06.2012
1644,1:44.61A,Abraham Rotich,KEN,26.06.93,Nairobi,23.06.2012
1644,1:44.61A,Job Kinyor,KEN,02.09.90,Nairobi,13.07.2013
1644,1:44.61,Alfred Kipketer,KEN,26.12.96,Bruxelles,09.09.2016
1644,1:44.61A,Michael Saruni,KEN,18.01.95,Nairobi,24.06.2017
1644,1:44.61,Joseph Deng,AUS,07.07.98,Stockholm,10.06.2018
1644,1:44.61,Jake Wightman,GBR,11.07.94,London,22.07.2018
1644,1:44.61,Adam Kszczot,POL,02.09.89,London,20.07.2019
1644,1:44.61,Kyle Langford,GBR,02.02.96,Pfungstadt,18.06.2022
1670,1:44.62,David Mack,USA,30.05.61,Zürich,24.08.1983
1670,1:44.62,James Mays,USA,15.08.59,Stockholm,02.07.1984
1670,1:44.62,José Luis Barbosa,BRA,27.05.61,Stockholm,01.07.1986
1670,1:44.62,Andrea Benvenuti,ITA,13.12.69,Zürich,19.08.1992
1670,1:44.62,Johnny Gray,USA,19.06.60,Eugene,26.05.1996
1670,1:44.62,Hendrik Mokganyetsi,RSA,07.09.75,Moskva,08.06.1997
1670,1:44.62,David Kiptoo Singoei,KEN,26.06.65,London,07.08.1999
1670,1:44.62,André Bucher,SUI,19.10.76,Gateshead,28.08.2000
1670,1:44.62,Glody Dube,BOT,02.07.78,Roma,29.06.2001
1670,1:44.62,Wilfred Bungei,KEN,24.07.80,Berlin,06.09.2002
1670,1:44.62,Mouhcine Chéhibi,MAR,28.01.78,Athínai,26.08.2004
1670,1:44.62,Alfred Kirwa Yego,KEN,28.11.86,Roma,08.07.2005
1670,1:44.62,Khadevis Robinson,USA,19.07.76,Zürich,19.08.2005
1670,1:44.62,Andrew Wheating,USA,21.11.87,Saint-Denis,16.07.2010
1670,1:44.62,Jackson Kivuva,KEN,11.08.89,Saint-Denis,16.07.2010
1670,1:44.62,Abubaker Kaki Khamis,SUD,21.06.89,Daegu,28.08.2011
1670,1:44.62,Matthew Centrowitz,USA,18.10.89,New York City,13.06.2015
1670,1:44.62,Abdulrahman Musaeb Bala,QAT,19.03.89,Berlin,06.09.2015
1670,1:44.62,Donavan Brazier,USA,15.04.97,Rabat,16.07.2017
1670,1:44.62,Amel Tuka,BIH,09.01.91,Rovereto,29.08.2017
1670,1:44.62,Alfred Kipketer,KEN,26.12.96,Paris,30.06.2018
1670,1:44.62A,Emmanuel Korir,KEN,15.06.95,Nairobi,13.09.2019
1670,1:44.62,Peter Bol,AUS,22.02.94,Gold Coast,12.06.2021
1670,1:44.62,Emmanuel Korir,KEN,15.06.95,Lausanne,26.08.2021
1694,1:44.63,James Robinson,USA,27.08.54,Villanova,30.05.1981
1694,1:44.63,Sammy Koskei,KEN,14.05.61,Los Angeles,08.06.1985
1694,1:44.63,Joseph Tengelei,KEN,08.12.70,Zürich,17.08.1994
1694,1:44.63,Benjamin Kipkurui,KEN,28.12.80,Lausanne,02.07.1999
1694,1:44.63,William Chirchir,KEN,06.02.79,Raleigh,17.06.2000
1694,1:44.63,Yuriy Borzakovskiy,RUS,12.04.81,Lausanne,05.07.2000
1694,1:44.63,Pawel Czapiewski,POL,30.03.78,Edmonton,07.08.2001
1694,1:44.63,Bram Som,NED,20.02.80,Bruxelles,24.08.2001
1694,1:44.63,Nils Schumann,GER,20.05.78,Leverkusen,26.08.2001
1694,1:44.63,Michael Rotich,KEN,14.07.78,Zaragoza,08.06.2004
1694,1:44.63,Wilson Kipketer,DEN,12.12.70,Athínai,26.08.2004
1694,1:44.63A,Alfred Kirwa Yego,KEN,28.11.86,Nairobi,25.06.2005
1694,1:44.63,Mohamed Khalaf Al-Azemi,KUW,16.06.82,Saint-Denis,08.07.2006
1694,1:44.63,Nabil Madi,ALG,09.06.81,Roma,14.07.2006
1694,1:44.63,Wilfred Bungei,KEN,24.07.80,Shanghai,20.09.2008
1694,1:44.63,Fabiano Pecanha,BRA,05.06.82,Belém,24.05.2009
1694,1:44.63,Timothy Kitum,KEN,20.11.94,London,07.08.2012
1694,1:44.63,David Rudisha,KEN,17.12.88,New York City,14.06.2014
1694,1:44.63,Brandon McBride,CAN,15.06.94,Starkville,30.04.2016
1694,1:44.63,Pierre-Ambroise Bosse,FRA,11.05.92,Bruxelles,09.09.2016
1694,1:44.63,Donavan Brazier,USA,15.04.97,Tempe,08.04.2017
1694,1:44.63,Drew Windle,USA,22.07.92,New York City,06.07.2017
1694,1:44.63,Brandon McBride,CAN,15.06.94,Montréal,27.07.2019
1694,1:44.63A,Ferguson Cheruiyot,KEN,30.11.89,Nairobi,13.09.2019
1694,1:44.63A,Cornelius Tuwei,KEN,14.05.93,Nairobi,16.05.2021
1694,1:44.63,Wyclife Kisasy,KEN,02.07.97,Chorzów,05.09.2021
1720,1:44.64,Mike Boit,KEN,06.01.49,Zürich,24.08.1977
1720,1:44.64,Saïd Aouita,MAR,02.11.59,Verona,27.07.1988
1720,1:44.64,Johnny Gray,USA,19.06.60,Oslo,14.07.1990
1720,1:44.64,Johnny Gray,USA,19.06.60,Eagle Rock,11.05.1996
1720,1:44.64,Brandon Rock,USA,08.07.72,Atlanta,19.06.1996
1720,1:44.64,Norberto Téllez,CUB,22.01.72,Linz,09.07.1997
1720,1:44.64,Mahjoub Haïda,MAR,01.07.70,Oslo,30.06.1999
1720,1:44.64,William Chirchir,KEN,06.02.79,Lausanne,02.07.1999
1720,1:44.64,William Yiampoy,KEN,17.05.74,Saint-Denis,08.07.2006
1720,1:44.64,Amine Laâlou,MAR,13.05.82,Stockholm,25.07.2006
1720,1:44.64,Jeffrey Riseley,AUS,11.11.86,Rieti,10.09.2011
1720,1:44.64,Andrew Osagie,GBR,19.02.88,Ad-Dawhah,11.05.2012
1720,1:44.64,Marcin Lewandowski,POL,13.06.87,Roma,31.05.2012
1720,1:44.64,Khadevis Robinson,USA,19.07.76,Eugene,25.06.2012
1720,1:44.64,Wesley Vázquez,PUR,27.03.94,Walnut,19.04.2014
1720,1:44.64,Nader Belhanbel,MAR,01.07.94,Barcelona,08.07.2015
1720,1:44.64A,Boaz Kiprugut,KEN,18.05.98,Nairobi,28.05.2016
1720,1:44.64A,Jonathan Kitilit,KEN,24.04.94,Nairobi,17.02.2018
1720,1:44.64,Alfred Kipketer,KEN,26.12.96,Székesfehérvár,02.07.2018
1739,1:44.65,Johnny Gray,USA,19.06.60,Burnaby,16.07.1984
1739,1:44.65,Ikem Billy,GBR,25.01.64,Oslo,21.07.1984
1739,1:44.65,Johnny Gray,USA,19.06.60,Westwood,16.05.1987
